B1,B2,B3,B4,B5,B6,Sector
-86,-97,-68,-79,-66,-59,14
-78,-88,-66,-79,-67,-59,14
-77,-93,-66,-78,-66,-62,14
-80,-71,-66,-76,-62,-61,14
-69,-80,-66,-75,-63,-60,14
-86,-70,-78,-82,-102,-98,14
-83,-80,-79,-82,-63,-65,14
-82,-70,-76,-81,-63,-70,14
-82,-80,-76,-76,-63,-68,14
-81,-69,-77,-75,-66,-66,14
-77,-90,-84,-71,-71,-66,15
-82,-74,-80,-93,-62,-98,15
-73,-75,-71,-87,-57,-70,15
-76,-87,-70,-73,-94,-70,15
-74,-77,-71,-74,-57,-71,15
-74,-86,-71,-80,-94,-64,15
-80,-72,-78,-75,-96,-101,15
-84,-83,-81,-71,-65,-62,15
-73,-84,-84,-68,-94,-64,15
-75,-75,-80,-71,-94,-65,15
-76,-85,-73,-69,-94,-63,15
-76,-68,-73,-68,-56,-66,15
-83,-80,-72,-71,-95,-63,15
-76,-70,-76,-72,-56,-72,15
-82,-80,-77,-72,-96,-71,15
-82,-70,-76,-91,-67,-67,15
-83,-81,-76,-76,-66,-67,15
-90,-68,-78,-80,-67,-68,15
-85,-68,-75,-78,-68,-75,15
-83,-77,-77,-84,-68,-76,15
-82,-68,-76,-78,-66,-67,15
-80,-84,-77,-79,-70,-78,15
-84,-72,-76,-83,-62,-74,15
-80,-80,-76,-85,-74,-65,15
-82,-80,-75,-77,-66,-68,15
-82,-71,-72,-85,-66,-68,15
-73,-84,-76,-82,-58,-71,15
-72,-74,-74,-82,-96,-70,15
-80,-81,-79,-80,-62,-87,15
-79,-84,-75,-85,-59,-63,15
-77,-75,-69,-84,-96,-96,15
-72,-89,-70,-82,-96,-60,15
-76,-89,-73,-84,-60,-96,15
-72,-77,-74,-80,-98,-96,15
-79,-92,-74,-76,-64,-97,15
-78,-76,-75,-84,-101,-95,15
-79,-82,-78,-82,-63,-96,15
-82,-75,-80,-80,-63,-63,15
-82,-85,-94,-74,-60,-64,15
-73,-75,-84,-74,-98,-63,15
-74,-71,-78,-93,-58,-76,15
-81,-83,-76,-76,-60,-74,15
-81,-84,-74,-72,-98,-76,15
-80,-74,-75,-74,-98,-67,15
-80,-74,-75,-77,-65,-65,15
-73,-84,-75,-70,-63,-91,15
-72,-75,-75,-69,-63,-62,15
-74,-96,-72,-70,-65,-98,15
-74,-78,-69,-68,-66,-63,15
-76,-86,-68,-88,-63,-67,15
-76,-75,-76,-78,-63,-65,15
-74,-86,-80,-75,-63,-63,15
-71,-74,-87,-83,-63,-69,15
-73,-85,-88,-77,-64,-97,15
-75,-74,-69,-82,-68,-66,15
-75,-83,-68,-77,-60,-64,15
-72,-87,-69,-79,-62,-68,15
-72,-87,-69,-87,-63,-72,15
-72,-85,-68,-80,-67,-73,15
-74,-79,-68,-83,-63,-72,15
-72,-84,-77,-80,-63,-63,15
-72,-89,-80,-75,-98,-69,15
-74,-78,-82,-78,-61,-65,15
-76,-89,-80,-77,-98,-74,15
-73,-89,-78,-81,-98,-76,15
-71,-80,-82,-82,-60,-77,15
-70,-83,-77,-80,-98,-67,15
-70,-75,-71,-77,-101,-68,15
-72,-75,-70,-76,-61,-66,15
-80,-74,-70,-78,-100,-64,15
-73,-90,-71,-77,-62,-65,15
-72,-78,-70,-78,-61,-66,15
-77,-79,-67,-74,-98,-66,15
-72,-90,-67,-87,-63,-68,15
-72,-79,-67,-73,-64,-67,15
-80,-89,-67,-74,-97,-72,15
-73,-74,-67,-80,-61,-66,15
-75,-96,-67,-75,-98,-66,15
-74,-85,-67,-71,-61,-70,15
-77,-73,-69,-68,-100,-70,15
-77,-82,-70,-71,-67,-62,15
-80,-91,-70,-69,-62,-94,15
-78,-77,-69,-68,-62,-95,15
-80,-87,-68,-71,-59,-65,15
-76,-76,-68,-80,-98,-91,15
-74,-86,-70,-76,-99,-62,15
-80,-77,-67,-78,-60,-98,15
-78,-85,-67,-82,-64,-63,15
-77,-72,-70,-82,-63,-67,15
-77,-73,-70,-80,-66,-90,15
-77,-75,-72,-79,-96,-70,15
-71,-84,-73,-77,-66,-69,15
-73,-83,-74,-78,-59,-62,15
-74,-90,-74,-70,-64,-67,15
-76,-84,-74,-69,-64,-77,15
-75,-80,-75,-80,-100,-74,15
-76,-90,-76,-74,-62,-98,15
-76,-80,-70,-68,-98,-65,15
-74,-92,-71,-71,-62,-69,15
-73,-89,-72,-74,-98,-95,15
-73,-79,-69,-97,-76,-92,16
-73,-69,-69,-89,-70,-93,16
-73,-79,-70,-76,-77,-56,16
-79,-69,-71,-78,-76,-56,16
-78,-80,-73,-80,-80,-92,16
-82,-80,-80,-81,-67,-91,16
-85,-76,-81,-82,-68,-54,16
-91,-95,-81,-80,-67,-92,16
-84,-72,-69,-74,-70,-96,16
-82,-84,-69,-76,-68,-55,16
-84,-72,-68,-75,-75,-94,16
-80,-74,-69,-89,-75,-93,16
-78,-84,-70,-80,-73,-56,16
-74,-72,-70,-73,-69,-92,16
-75,-78,-68,-83,-69,-94,16
-74,-84,-75,-80,-71,-57,16
-75,-82,-71,-81,-76,-92,16
-75,-79,-71,-80,-71,-55,16
-73,-95,-72,-76,-71,-92,16
-84,-73,-69,-77,-72,-93,16
-94,-82,-71,-77,-65,-55,16
-87,-73,-74,-79,-65,-55,16
-77,-84,-70,-76,-72,-57,16
-80,-88,-70,-78,-72,-96,16
-82,-76,-70,-94,-71,-93,16
-82,-86,-70,-85,-70,-57,16
-84,-74,-70,-80,-71,-95,16
-82,-82,-71,-79,-70,-55,16
-74,-73,-78,-81,-70,-93,16
-75,-82,-80,-91,-70,-93,16
-76,-72,-78,-81,-69,-55,16
-77,-74,-78,-82,-67,-93,16
-77,-88,-72,-78,-68,-93,16
-78,-78,-71,-83,-66,-93,16
-82,-86,-70,-77,-66,-56,16
-84,-74,-69,-80,-69,-96,16
-77,-84,-71,-77,-70,-60,16
-80,-72,-76,-72,-66,-98,16
-81,-82,-74,-72,-65,-60,16
-81,-73,-73,-71,-70,-97,16
-80,-77,-74,-75,-71,-95,16
-76,-89,-74,-72,-71,-94,16
-77,-85,-76,-76,-72,-59,16
-76,-87,-78,-72,-74,-58,16
-76,-83,-67,-71,-73,-96,16
-76,-72,-67,-80,-74,-58,16
-76,-82,-72,-79,-75,-94,16
-74,-74,-75,-77,-72,-58,16
-75,-84,-92,-73,-74,-60,16
-76,-82,-84,-84,-77,-98,16
-76,-80,-67,-91,-73,-97,16
-77,-86,-69,-86,-76,-91,16
-77,-81,-70,-83,-69,-98,16
-79,-84,-70,-81,-69,-60,16
-82,-74,-70,-85,-70,-53,16
-80,-80,-70,-83,-71,-55,16
-82,-69,-69,-82,-71,-91,16
-80,-82,-69,-80,-71,-64,16
-76,-80,-76,-83,-67,-64,16
-76,-71,-74,-82,-67,-62,16
-75,-80,-77,-76,-67,-54,16
-81,-71,-76,-77,-73,-91,16
-76,-80,-76,-77,-73,-92,16
-76,-80,-74,-83,-73,-54,16
-78,-75,-68,-85,-72,-92,16
-74,-84,-69,-86,-70,-54,16
-83,-74,-68,-82,-70,-92,16
-82,-84,-69,-78,-76,-92,16
-94,-81,-69,-78,-77,-62,16
-86,-71,-69,-76,-80,-62,16
-91,-81,-76,-78,-73,-62,16
-92,-76,-76,-80,-73,-60,16
-78,-89,-76,-81,-73,-98,16
-77,-84,-77,-82,-68,-60,16
-76,-83,-77,-80,-70,-97,16
-74,-73,-77,-74,-80,-96,16
-75,-84,-77,-76,-84,-61,16
-75,-71,-77,-75,-83,-98,16
-75,-82,-76,-89,-69,-101,16
-75,-73,-76,-80,-68,-54,16
-76,-73,-77,-82,-69,-54,16
-76,-82,-77,-71,-75,-92,16
-76,-70,-77,-82,-75,-54,16
-78,-82,-77,-71,-78,-92,16
-75,-71,-78,-86,-80,-91,16
-74,-83,-78,-76,-76,-60,16
-73,-72,-78,-76,-72,-98,16
-75,-73,-77,-75,-77,-97,16
-83,-83,-77,-85,-70,-61,16
-83,-72,-76,-72,-77,-100,16
-82,-72,-76,-84,-76,-97,16
-83,-83,-76,-71,-80,-61,16
-77,-82,-76,-72,-67,-100,16
-78,-72,-74,-74,-68,-97,16
-82,-82,-75,-73,-67,-53,16
-80,-73,-75,-80,-80,-92,16
-78,-82,-74,-82,-85,-92,16
-79,-72,-69,-80,-78,-54,16
-79,-98,-69,-78,-79,-92,16
-79,-86,-69,-78,-83,-91,16
-80,-94,-66,-78,-80,-64,17
-74,-77,-66,-73,-71,-96,17
-78,-82,-66,-83,-69,-59,17
-74,-76,-66,-76,-69,-97,17
-74,-91,-65,-78,-71,-61,17
-75,-75,-66,-75,-71,-98,17
-77,-85,-76,-71,-70,-62,17
-77,-75,-75,-73,-64,-61,17
-76,-76,-74,-78,-64,-98,17
-77,-84,-74,-77,-64,-62,17
-78,-73,-74,-77,-63,-99,17
-78,-86,-72,-72,-64,-98,17
-79,-77,-72,-76,-98,-71,17
-75,-86,-70,-82,-102,-69,17
-72,-76,-68,-80,-64,-67,17
-72,-87,-68,-81,-65,-100,17
-79,-86,-69,-76,-99,-100,17
-80,-76,-69,-79,-67,-61,17
-84,-86,-69,-78,-64,-98,17
-75,-76,-69,-72,-65,-62,17
-73,-77,-69,-70,-75,-100,17
-74,-86,-76,-79,-72,-70,17
-73,-76,-77,-78,-74,-67,17
-77,-89,-78,-80,-66,-60,17
-76,-80,-77,-76,-65,-95,17
-77,-89,-77,-90,-64,-97,17
-78,-69,-77,-78,-88,-62,17
-89,-70,-77,-77,-77,-98,17
-74,-81,-76,-76,-68,-100,17
-74,-71,-76,-76,-68,-62,17
-75,-72,-78,-73,-65,-58,17
-79,-72,-69,-78,-65,-68,17
-76,-83,-68,-77,-67,-61,17
-77,-72,-70,-74,-74,-98,17
-74,-85,-72,-73,-70,-98,17
-77,-75,-72,-82,-69,-62,17
-77,-85,-69,-71,-62,-62,17
-76,-76,-69,-76,-67,-99,17
-76,-84,-70,-80,-77,-72,17
-75,-78,-72,-78,-74,-64,17
-85,-89,-73,-78,-98,-62,17
-85,-78,-73,-82,-64,-64,17
-82,-92,-71,-77,-63,-64,17
-82,-76,-72,-78,-68,-98,17
-71,-87,-74,-76,-68,-63,17
-82,-80,-71,-76,-69,-68,17
-84,-77,-76,-89,-65,-67,17
-78,-92,-71,-88,-66,-97,17
-77,-86,-77,-72,-79,-97,17
-79,-92,-66,-73,-76,-58,17
-76,-81,-70,-76,-74,-97,17
-88,-90,-67,-82,-75,-68,17
-86,-78,-64,-83,-71,-77,17
-87,-88,-74,-77,-72,-63,17
-90,-77,-69,-80,-71,-61,17
-80,-87,-66,-74,-70,-100,17
-80,-72,-68,-73,-69,-97,17
-80,-84,-76,-74,-67,-63,17
-77,-85,-75,-72,-67,-64,17
-85,-76,-78,-72,-67,-64,17
-84,-86,-76,-74,-66,-65,17
-93,-72,-75,-88,-68,-65,17
-83,-81,-75,-88,-68,-69,17
-82,-76,-75,-77,-68,-62,17
-79,-93,-70,-83,-70,-100,17
-77,-78,-65,-75,-69,-100,17
-76,-87,-63,-82,-69,-63,17
-83,-77,-66,-76,-68,-98,17
-82,-91,-68,-78,-73,-65,17
-86,-77,-65,-79,-70,-66,17
-83,-92,-69,-82,-71,-67,17
-82,-78,-71,-82,-65,-68,17
-82,-88,-70,-79,-66,-67,17
-85,-77,-76,-80,-71,-81,17
-82,-86,-77,-80,-70,-80,17
-80,-74,-77,-82,-77,-82,17
-82,-86,-77,-76,-74,-67,17
-84,-80,-78,-80,-68,-68,17
-86,-90,-72,-87,-64,-67,17
-83,-81,-70,-88,-70,-64,17
-82,-85,-68,-78,-72,-100,17
-75,-84,-75,-72,-77,-100,17
-73,-94,-76,-72,-70,-63,17
-74,-76,-76,-72,-69,-97,17
-74,-66,-75,-75,-70,-99,17
-87,-82,-72,-74,-69,-62,17
-84,-74,-74,-78,-69,-98,17
-82,-90,-71,-73,-62,-76,17
-78,-93,-71,-83,-68,-101,17
-81,-76,-73,-76,-63,-65,17
-78,-83,-72,-78,-64,-76,17
-82,-75,-77,-75,-63,-63,17
-76,-86,-74,-71,-103,-100,17
-78,-73,-71,-73,-69,-68,17
-81,-84,-72,-78,-71,-100,17
-76,-73,-71,-77,-71,-101,17
-82,-83,-70,-77,-69,-60,17
-80,-78,-71,-72,-68,-97,17
-82,-89,-70,-70,-70,-59,17
-77,-93,-68,-74,-68,-97,17
-82,-73,-73,-76,-67,-96,18
-80,-72,-74,-71,-67,-57,18
-76,-83,-73,-70,-67,-95,18
-82,-72,-73,-70,-74,-94,18
-88,-83,-73,-80,-74,-58,18
-87,-78,-75,-80,-97,-94,18
-72,-68,-75,-77,-65,-57,18
-76,-78,-72,-83,-65,-76,18
-76,-69,-73,-81,-65,-71,18
-76,-80,-76,-74,-66,-68,18
-77,-70,-73,-71,-70,-63,18
-80,-81,-68,-76,-65,-97,18
-83,-71,-68,-76,-66,-63,18
-86,-89,-68,-92,-67,-96,18
-86,-77,-68,-80,-67,-56,18
-83,-77,-66,-78,-68,-92,18
-79,-76,-67,-81,-70,-94,18
-74,-78,-76,-73,-72,-57,18
-75,-69,-73,-86,-70,-97,18
-75,-80,-69,-89,-78,-57,18
-78,-70,-70,-80,-74,-92,18
-78,-83,-71,-75,-76,-56,18
-83,-80,-70,-78,-69,-58,18
-82,-72,-72,-80,-67,-55,18
-80,-85,-69,-83,-70,-93,18
-84,-64,-72,-82,-71,-94,18
-89,-77,-70,-85,-71,-60,18
-82,-69,-66,-85,-81,-97,18
-80,-77,-69,-91,-77,-60,18
-91,-65,-67,-86,-71,-97,18
-82,-78,-67,-74,-74,-95,18
-82,-67,-67,-73,-68,-58,18
-82,-88,-66,-88,-62,-56,18
-82,-85,-66,-81,-65,-94,18
-76,-65,-65,-78,-68,-62,18
-76,-64,-65,-73,-78,-62,18
-77,-75,-66,-72,-86,-67,18
-76,-66,-70,-72,-66,-62,18
-88,-78,-67,-90,-65,-97,18
-85,-67,-74,-87,-64,-97,18
-77,-77,-70,-95,-82,-100,18
-89,-68,-71,-88,-67,-99,18
-77,-77,-69,-80,-67,-63,18
-77,-70,-67,-85,-66,-63,18
-77,-70,-68,-90,-67,-58,18
-85,-82,-69,-72,-65,-95,18
-87,-62,-68,-74,-67,-94,18
-97,-75,-68,-72,-80,-63,18
-84,-66,-65,-93,-87,-94,18
-76,-74,-66,-91,-66,-94,18
-76,-85,-67,-77,-67,-94,18
-76,-87,-67,-77,-65,-57,18
-77,-82,-67,-81,-79,-96,18
-86,-71,-68,-96,-77,-59,18
-85,-84,-68,-90,-80,-96,18
-83,-76,-68,-90,-69,-95,18
-76,-66,-78,-91,-69,-61,18
-75,-76,-78,-88,-69,-65,18
-76,-70,-74,-92,-67,-64,18
-76,-78,-72,-74,-66,-64,18
-82,-70,-67,-75,-70,-71,18
-83,-70,-80,-79,-70,-63,18
-84,-69,-66,-85,-69,-98,18
-84,-80,-67,-83,-70,-65,18
-83,-69,-68,-86,-69,-63,18
-84,-79,-72,-72,-69,-63,18
-89,-68,-73,-73,-77,-101,18
-88,-80,-74,-75,-76,-65,18
-87,-70,-76,-89,-65,-68,18
-82,-71,-77,-88,-69,-68,18
-83,-71,-73,-90,-66,-61,18
-82,-72,-73,-81,-78,-101,18
-76,-80,-73,-87,-79,-64,18
-76,-68,-70,-82,-80,-65,18
-75,-78,-72,-96,-78,-106,18
-76,-69,-71,-89,-69,-59,18
-75,-77,-71,-89,-68,-96,18
-84,-80,-70,-85,-69,-97,18
-83,-71,-67,-74,-67,-59,18
-83,-70,-72,-74,-68,-96,18
-73,-82,-71,-90,-68,-58,18
-72,-70,-70,-83,-70,-70,18
-73,-80,-70,-82,-67,-68,18
-72,-69,-72,-85,-68,-70,18
-82,-69,-70,-77,-70,-60,18
-82,-80,-70,-80,-72,-97,18
-86,-78,-69,-78,-70,-100,18
-86,-87,-69,-85,-78,-61,18
-87,-84,-70,-82,-74,-98,18
-75,-79,-70,-90,-76,-97,18
-75,-86,-70,-78,-67,-60,18
-76,-74,-69,-88,-67,-102,18
-85,-83,-67,-92,-74,-63,18
-86,-68,-67,-74,-74,-62,18
-75,-80,-68,-76,-87,-63,18
-75,-69,-68,-76,-65,-66,18
-74,-68,-69,-78,-69,-66,18
-74,-80,-71,-83,-76,-73,18
-87,-80,-73,-84,-75,-68,18
-86,-68,-73,-90,-70,-70,18
-82,-86,-81,-81,-73,-96,19
-77,-84,-70,-78,-75,-62,19
-76,-81,-85,-78,-76,-96,19
-78,-73,-74,-78,-73,-96,19
-89,-88,-79,-82,-73,-57,19
-91,-78,-75,-84,-68,-96,19
-89,-87,-71,-81,-79,-98,19
-85,-74,-71,-80,-77,-98,19
-81,-84,-68,-83,-73,-61,19
-92,-75,-67,-82,-72,-98,19
-83,-83,-67,-80,-74,-60,19
-80,-74,-67,-81,-71,-98,19
-88,-83,-68,-76,-72,-63,19
-79,-74,-68,-76,-72,-100,19
-82,-83,-68,-77,-73,-98,19
-80,-81,-67,-75,-73,-60,19
-86,-91,-74,-77,-82,-60,19
-88,-83,-75,-76,-82,-96,19
-84,-88,-75,-72,-74,-62,19
-84,-80,-82,-74,-73,-61,19
-81,-86,-86,-76,-73,-99,19
-82,-76,-85,-74,-76,-60,19
-78,-86,-75,-84,-76,-96,19
-80,-81,-74,-78,-80,-62,19
-80,-80,-75,-78,-78,-69,19
-81,-70,-71,-74,-85,-57,19
-92,-78,-70,-73,-70,-97,19
-80,-70,-66,-72,-87,-94,19
-78,-80,-72,-78,-75,-57,19
-79,-88,-74,-92,-96,-97,19
-77,-88,-68,-81,-72,-96,19
-83,-77,-65,-77,-68,-60,19
-90,-91,-82,-89,-76,-98,19
-85,-77,-72,-90,-75,-96,19
-84,-70,-71,-75,-76,-59,19
-81,-78,-72,-79,-75,-96,19
-81,-68,-72,-85,-77,-60,19
-77,-78,-88,-89,-77,-98,19
-79,-68,-86,-82,-79,-61,19
-90,-78,-76,-80,-84,-53,19
-91,-70,-75,-77,-80,-93,19
-83,-71,-84,-81,-78,-61,19
-83,-83,-69,-89,-85,-60,19
-82,-75,-69,-82,-88,-95,19
-85,-84,-70,-78,-78,-96,19
-81,-72,-72,-75,-80,-96,19
-86,-70,-72,-75,-82,-61,19
-84,-74,-71,-76,-78,-65,19
-85,-83,-68,-78,-77,-98,19
-82,-96,-68,-86,-77,-91,19
-83,-74,-68,-77,-79,-68,19
-97,-92,-72,-74,-80,-84,19
-79,-72,-79,-76,-79,-98,19
-81,-81,-86,-88,-77,-62,19
-81,-79,-76,-91,-77,-63,19
-89,-71,-83,-90,-79,-100,19
-80,-83,-74,-82,-74,-62,19
-80,-74,-74,-83,-81,-61,19
-80,-82,-73,-80,-76,-65,19
-87,-75,-68,-88,-76,-93,19
-88,-83,-73,-86,-74,-65,19
-89,-91,-73,-88,-70,-74,19
-87,-82,-72,-87,-80,-96,19
-92,-95,-81,-87,-84,-63,19
-81,-76,-81,-80,-74,-66,19
-80,-76,-81,-75,-75,-61,19
-81,-81,-77,-79,-74,-96,19
-78,-84,-76,-74,-74,-57,19
-91,-76,-71,-82,-76,-94,19
-96,-87,-85,-87,-75,-58,19
-89,-79,-70,-82,-76,-66,19
-82,-98,-70,-88,-82,-60,19
-83,-72,-74,-83,-80,-98,19
-82,-82,-74,-81,-81,-66,19
-80,-72,-73,-88,-87,-94,19
-94,-82,-71,-80,-89,-96,19
-79,-78,-72,-85,-75,-55,19
-93,-81,-73,-83,-74,-91,19
-81,-82,-73,-84,-72,-92,19
-92,-72,-76,-86,-72,-52,19
-89,-88,-73,-84,-83,-90,19
-96,-76,-77,-87,-72,-57,19
-82,-85,-75,-83,-85,-90,19
-85,-79,-71,-78,-75,-54,19
-87,-86,-74,-79,-85,-93,19
-92,-77,-78,-80,-76,-51,19
-90,-91,-78,-81,-84,-89,19
-82,-74,-69,-75,-78,-89,19
-80,-94,-69,-76,-73,-52,19
-83,-82,-72,-83,-73,-89,19
-76,-82,-72,-90,-82,-52,19
-90,-71,-71,-89,-82,-92,19
-95,-92,-69,-78,-74,-93,19
-78,-83,-65,-78,-73,-55,19
-82,-84,-65,-82,-73,-95,19
-80,-74,-72,-84,-76,-92,19
-88,-85,-71,-81,-76,-55,19
-90,-80,-66,-80,-80,-54,19
-87,-91,-68,-83,-75,-95,19
-88,-74,-70,-89,-74,-94,19
-80,-82,-67,-86,-79,-64,20
-81,-91,-68,-85,-77,-65,20
-82,-80,-68,-82,-77,-67,20
-80,-91,-68,-72,-76,-94,20
-85,-80,-67,-78,-80,-95,20
-80,-91,-66,-82,-84,-60,20
-83,-95,-66,-85,-78,-96,20
-94,-71,-71,-80,-67,-93,20
-87,-89,-67,-79,-68,-90,20
-87,-92,-72,-79,-79,-95,20
-78,-76,-69,-80,-78,-66,20
-76,-82,-65,-92,-72,-67,20
-78,-71,-75,-80,-86,-58,20
-76,-87,-81,-82,-77,-94,20
-82,-76,-69,-83,-74,-92,20
-82,-78,-69,-81,-82,-57,20
-80,-89,-69,-85,-82,-95,20
-77,-78,-70,-84,-82,-57,20
-82,-85,-70,-80,-69,-96,20
-81,-80,-66,-82,-70,-93,20
-82,-85,-78,-77,-71,-58,20
-81,-76,-71,-83,-85,-96,20
-84,-82,-71,-78,-76,-95,20
-83,-80,-68,-78,-78,-58,20
-82,-78,-67,-76,-75,-96,20
-97,-85,-68,-79,-74,-57,20
-94,-95,-68,-83,-72,-94,20
-78,-86,-67,-72,-72,-55,20
-77,-79,-67,-76,-66,-66,20
-77,-90,-68,-79,-77,-96,20
-76,-71,-64,-90,-82,-60,20
-78,-90,-68,-82,-88,-96,20
-82,-76,-68,-81,-84,-61,20
-84,-74,-70,-83,-67,-99,20
-74,-80,-64,-82,-68,-59,20
-75,-85,-66,-75,-82,-94,20
-77,-91,-67,-75,-70,-93,20
-80,-80,-67,-75,-71,-55,20
-88,-91,-69,-78,-73,-94,20
-81,-82,-67,-79,-74,-94,20
-82,-89,-67,-80,-76,-56,20
-80,-82,-67,-85,-81,-93,20
-89,-90,-67,-84,-79,-93,20
-88,-86,-67,-80,-87,-65,20
-77,-84,-67,-84,-72,-64,20
-76,-74,-67,-80,-68,-100,20
-75,-84,-68,-89,-73,-62,20
-82,-73,-68,-90,-85,-99,20
-83,-85,-68,-92,-84,-58,20
-78,-74,-68,-84,-65,-96,20
-81,-92,-68,-82,-66,-97,20
-77,-85,-68,-90,-67,-58,20
-76,-92,-68,-90,-77,-92,20
-76,-82,-71,-76,-78,-62,20
-77,-89,-71,-82,-67,-59,20
-87,-80,-71,-78,-67,-97,20
-80,-89,-71,-81,-70,-59,20
-89,-76,-71,-85,-71,-96,20
-88,-76,-86,-86,-74,-94,20
-85,-81,-77,-84,-73,-55,20
-83,-93,-91,-84,-66,-96,20
-79,-77,-76,-85,-77,-96,20
-87,-84,-78,-90,-81,-58,20
-86,-70,-78,-90,-87,-56,20
-79,-82,-72,-96,-88,-96,20
-85,-74,-77,-89,-66,-55,20
-79,-74,-74,-90,-66,-93,20
-78,-86,-72,-82,-66,-96,20
-77,-71,-78,-82,-82,-56,20
-77,-86,-68,-84,-80,-100,20
-77,-76,-76,-84,-68,-91,20
-86,-89,-74,-89,-68,-60,20
-85,-80,-71,-84,-70,-96,20
-76,-85,-75,-73,-80,-62,20
-78,-73,-74,-79,-84,-60,20
-72,-84,-77,-84,-82,-98,20
-73,-86,-74,-83,-82,-66,20
-81,-96,-68,-79,-82,-101,20
-77,-80,-66,-85,-67,-60,20
-77,-84,-73,-84,-67,-98,20
-74,-84,-69,-80,-68,-100,20
-76,-83,-76,-82,-73,-64,20
-84,-94,-75,-77,-69,-98,20
-83,-76,-66,-83,-69,-61,20
-82,-85,-65,-78,-69,-60,20
-89,-80,-66,-78,-76,-100,20
-90,-88,-68,-76,-77,-97,20
-87,-94,-80,-79,-78,-58,20
-85,-74,-70,-72,-77,-99,20
-85,-79,-71,-80,-85,-98,20
-85,-85,-71,-73,-84,-93,20
-84,-80,-68,-81,-65,-54,20
-81,-80,-69,-75,-66,-94,20
-80,-70,-68,-97,-67,-56,20
-82,-73,-69,-79,-77,-92,20
-89,-78,-69,-88,-78,-62,20
-89,-69,-69,-87,-67,-98,20
-78,-88,-69,-85,-70,-95,20
-78,-79,-68,-90,-73,-66,20
-77,-77,-68,-79,-73,-97,20
-90,-85,-73,-70,-75,-63,21
-91,-76,-75,-69,-87,-98,21
-80,-84,-75,-74,-78,-62,21
-82,-86,-74,-70,-75,-98,21
-83,-70,-75,-74,-74,-60,21
-85,-82,-72,-68,-76,-96,21
-84,-72,-71,-69,-74,-63,21
-87,-83,-72,-75,-74,-97,21
-96,-72,-72,-69,-79,-58,21
-91,-80,-73,-69,-77,-96,21
-90,-82,-71,-69,-78,-100,21
-90,-83,-80,-73,-79,-60,21
-94,-73,-71,-77,-78,-98,21
-78,-83,-71,-76,-79,-60,21
-79,-73,-71,-76,-77,-98,21
-79,-83,-71,-80,-77,-98,21
-84,-73,-71,-73,-78,-60,21
-84,-83,-71,-70,-76,-97,21
-84,-73,-75,-70,-77,-72,21
-84,-81,-70,-70,-79,-71,21
-78,-73,-70,-74,-77,-70,21
-90,-83,-71,-82,-79,-60,21
-81,-73,-70,-77,-78,-99,21
-80,-83,-72,-77,-78,-58,21
-80,-73,-72,-78,-79,-60,21
-84,-83,-72,-69,-84,-79,21
-82,-73,-75,-69,-77,-85,21
-83,-86,-76,-82,-77,-100,21
-80,-78,-75,-78,-91,-72,21
-96,-85,-74,-77,-81,-72,21
-97,-71,-76,-78,-80,-72,21
-85,-81,-75,-78,-80,-100,21
-81,-71,-80,-75,-78,-59,21
-80,-81,-79,-70,-80,-96,21
-82,-72,-80,-70,-76,-60,21
-83,-82,-79,-73,-74,-59,21
-80,-71,-79,-73,-83,-78,21
-87,-93,-78,-75,-80,-77,21
-86,-82,-81,-74,-81,-77,21
-87,-92,-76,-78,-81,-67,21
-81,-92,-71,-79,-85,-67,21
-81,-82,-71,-73,-91,-61,21
-80,-92,-71,-73,-80,-60,21
-80,-82,-71,-77,-80,-97,21
-81,-81,-72,-77,-82,-98,21
-83,-82,-71,-78,-79,-60,21
-80,-73,-71,-70,-73,-94,21
-79,-72,-72,-69,-82,-96,21
-80,-82,-74,-70,-86,-89,21
-79,-72,-73,-72,-87,-82,21
-82,-82,-80,-73,-93,-60,21
-82,-72,-76,-71,-79,-97,21
-82,-84,-76,-76,-83,-68,21
-82,-71,-80,-74,-75,-68,21
-92,-80,-80,-79,-76,-68,21
-91,-84,-80,-78,-77,-68,21
-86,-72,-80,-79,-83,-99,21
-96,-81,-79,-73,-83,-63,21
-92,-92,-79,-74,-82,-61,21
-86,-82,-76,-73,-78,-62,21
-81,-83,-74,-78,-74,-65,21
-82,-92,-73,-78,-79,-65,21
-86,-82,-74,-77,-73,-65,21
-78,-92,-74,-70,-73,-62,21
-78,-82,-74,-69,-74,-62,21
-78,-81,-74,-70,-73,-101,21
-84,-76,-74,-73,-76,-62,21
-84,-85,-74,-74,-78,-98,21
-84,-74,-78,-74,-84,-65,21
-86,-74,-78,-69,-86,-65,21
-84,-84,-76,-70,-78,-66,21
-92,-74,-77,-70,-81,-67,21
-77,-84,-77,-73,-78,-57,21
-77,-74,-77,-70,-84,-99,21
-77,-82,-75,-69,-80,-97,21
-77,-81,-77,-74,-86,-60,21
-87,-72,-79,-70,-86,-100,21
-89,-72,-79,-74,-83,-98,21
-91,-82,-79,-68,-79,-59,21
-92,-91,-79,-69,-84,-90,21
-84,-82,-80,-75,-85,-65,21
-85,-91,-80,-69,-91,-73,21
-83,-82,-80,-69,-80,-63,21
-80,-92,-79,-81,-80,-62,21
-96,-82,-76,-68,-82,-100,21
-97,-92,-76,-69,-79,-100,21
-85,-82,-70,-74,-73,-60,21
-81,-82,-70,-75,-82,-76,21
