B1,B2,B3,B4,B5,B6,Sector
-78,-85,-74,-82,-99,-96,14
-71,-80,-73,-75,-97,-96,14
-71,-89,-72,-76,-65,-60,14
-72,-80,-76,-79,-99,-93,14
-86,-87,-73,-88,-64,-92,14
-86,-84,-78,-76,-101,-59,14
-77,-77,-74,-77,-65,-93,14
-86,-85,-69,-85,-71,-78,15
-85,-79,-74,-81,-68,-66,15
-82,-82,-73,-84,-70,-96,15
-80,-89,-85,-87,-65,-74,15
-83,-71,-67,-82,-73,-66,15
-85,-82,-72,-79,-71,-100,15
-86,-78,-74,-77,-74,-65,15
-84,-85,-76,-76,-61,-67,15
-84,-77,-73,-76,-96,-66,15
-85,-78,-76,-78,-65,-63,15
-86,-73,-72,-71,-100,-68,15
-80,-84,-80,-77,-63,-66,15
-80,-82,-83,-83,-99,-67,15
-81,-83,-91,-84,-72,-63,15
-79,-87,-81,-82,-69,-99,15
-84,-81,-86,-83,-71,-100,15
-91,-88,-69,-85,-64,-68,15
-86,-76,-72,-84,-82,-66,15
-89,-84,-69,-80,-80,-67,15
-86,-84,-72,-78,-76,-74,15
-87,-76,-68,-84,-82,-65,15
-88,-80,-71,-84,-75,-65,15
-90,-73,-69,-84,-67,-98,15
-91,-81,-73,-83,-98,-100,15
-90,-74,-69,-92,-83,-65,15
-89,-83,-72,-81,-82,-100,15
-87,-74,-72,-91,-77,-77,15
-83,-86,-77,-70,-69,-73,15
-90,-77,-74,-84,-67,-75,15
-90,-68,-76,-81,-102,-67,15
-92,-76,-68,-78,-68,-67,15
-90,-68,-71,-77,-73,-66,15
-84,-75,-68,-76,-78,-98,15
-89,-69,-78,-86,-77,-100,15
-86,-72,-78,-89,-92,-70,15
-81,-81,-77,-77,-89,-68,15
-80,-75,-71,-78,-63,-69,15
-83,-78,-73,-89,-70,-68,15
-93,-74,-70,-82,-61,-67,15
-92,-80,-69,-91,-95,-66,15
-90,-74,-69,-73,-96,-66,15
-91,-80,-73,-77,-70,-100,15
-73,-71,-70,-75,-72,-66,15
-82,-90,-73,-72,-74,-64,15
-77,-84,-79,-72,-62,-69,15
-79,-89,-75,-81,-97,-76,15
-85,-80,-79,-92,-97,-66,15
-87,-86,-77,-79,-95,-98,15
-89,-78,-77,-82,-62,-77,15
-89,-86,-80,-84,-63,-71,15
-83,-81,-76,-76,-98,-71,15
-84,-83,-78,-81,-63,-69,15
-80,-91,-69,-83,-96,-69,15
-78,-82,-71,-83,-96,-72,15
-78,-89,-68,-84,-94,-98,15
-77,-85,-71,-80,-60,-72,15
-81,-80,-68,-88,-60,-68,15
-79,-90,-71,-78,-94,-67,15
-78,-82,-69,-82,-95,-67,15
-76,-89,-72,-75,-61,-68,15
-80,-80,-80,-89,-62,-70,15
-80,-88,-77,-80,-97,-77,15
-85,-94,-82,-85,-99,-78,15
-86,-93,-76,-77,-68,-71,15
-83,-84,-75,-80,-96,-67,15
-86,-70,-73,-83,-62,-74,15
-84,-77,-77,-79,-97,-75,15
-86,-78,-74,-79,-98,-72,15
-83,-70,-76,-77,-61,-73,15
-86,-77,-73,-76,-96,-76,15
-87,-71,-77,-76,-95,-68,15
-85,-78,-73,-73,-95,-70,15
-78,-73,-75,-72,-96,-70,15
-83,-73,-69,-72,-72,-71,15
-77,-78,-70,-78,-81,-71,15
-80,-71,-68,-76,-73,-72,15
-78,-74,-68,-81,-60,-66,15
-76,-79,-70,-82,-61,-71,15
-76,-80,-71,-80,-96,-72,15
-85,-78,-74,-95,-62,-71,15
-86,-86,-74,-85,-97,-66,15
-85,-82,-72,-85,-97,-65,15
-75,-88,-75,-95,-96,-64,15
-78,-80,-76,-91,-61,-100,15
-78,-79,-72,-87,-98,-66,15
-77,-82,-74,-93,-96,-97,15
-87,-75,-78,-88,-94,-64,15
-84,-84,-85,-86,-70,-100,15
-86,-82,-75,-90,-73,-65,15
-85,-86,-75,-92,-71,-98,15
-80,-79,-76,-72,-68,-65,15
-78,-90,-74,-84,-98,-98,15
-78,-87,-93,-87,-65,-64,15
-77,-82,-89,-82,-98,-98,15
-77,-76,-83,-79,-65,-64,15
-76,-82,-82,-77,-99,-68,15
-78,-76,-91,-76,-97,-74,15
-78,-90,-90,-76,-60,-78,15
-77,-89,-80,-78,-69,-78,15
-78,-80,-75,-72,-73,-76,15
-80,-75,-88,-76,-80,-89,16
-81,-69,-71,-92,-75,-60,16
-87,-76,-73,-84,-75,-96,16
-90,-76,-79,-83,-71,-96,16
-84,-83,-83,-80,-74,-61,16
-79,-74,-80,-78,-76,-93,16
-80,-81,-81,-88,-76,-96,16
-79,-71,-76,-86,-90,-62,16
-96,-80,-73,-92,-79,-63,16
-90,-72,-76,-82,-86,-96,16
-90,-80,-74,-84,-79,-96,16
-85,-70,-70,-98,-78,-100,16
-86,-78,-72,-81,-74,-98,16
-87,-73,-71,-89,-83,-67,16
-85,-77,-73,-83,-81,-96,16
-86,-71,-70,-80,-69,-64,16
-81,-72,-72,-81,-77,-97,16
-88,-80,-69,-80,-76,-63,16
-86,-74,-79,-80,-74,-98,16
-89,-82,-81,-79,-74,-99,16
-82,-74,-84,-84,-77,-100,16
-83,-84,-79,-86,-89,-63,16
-79,-77,-85,-78,-84,-98,16
-79,-82,-90,-80,-80,-97,16
-92,-77,-84,-79,-82,-63,16
-93,-72,-75,-90,-81,-100,16
-94,-79,-71,-87,-78,-61,16
-83,-71,-66,-84,-84,-93,16
-83,-78,-70,-81,-80,-94,16
-81,-70,-69,-90,-83,-60,16
-84,-77,-72,-84,-78,-91,16
-89,-74,-68,-80,-77,-58,16
-89,-80,-71,-78,-78,-92,16
-89,-70,-67,-78,-75,-94,16
-87,-85,-84,-78,-72,-97,16
-85,-76,-72,-78,-82,-60,16
-82,-74,-74,-78,-77,-95,16
-81,-82,-76,-79,-80,-96,16
-74,-76,-82,-82,-76,-62,16
-77,-78,-78,-83,-76,-96,16
-74,-71,-66,-82,-75,-62,16
-91,-78,-69,-84,-74,-95,16
-89,-71,-65,-81,-75,-94,16
-88,-78,-69,-77,-75,-60,16
-82,-74,-71,-76,-76,-95,16
-80,-82,-77,-76,-79,-96,16
-80,-73,-71,-92,-77,-63,16
-81,-84,-75,-78,-76,-97,16
-83,-89,-74,-79,-76,-61,16
-89,-72,-74,-79,-85,-63,16
-89,-77,-70,-76,-82,-98,16
-89,-71,-74,-77,-88,-67,16
-86,-80,-72,-87,-78,-66,16
-88,-82,-74,-78,-91,-100,16
-87,-74,-72,-77,-76,-69,16
-87,-80,-79,-80,-82,-63,16
-82,-72,-81,-82,-80,-62,16
-84,-82,-84,-82,-72,-96,16
-81,-76,-80,-76,-80,-95,16
-82,-83,-96,-86,-76,-62,16
-90,-76,-88,-80,-75,-97,16
-93,-81,-92,-87,-82,-96,16
-89,-70,-66,-90,-76,-62,16
-95,-77,-69,-80,-77,-95,16
-82,-70,-66,-82,-76,-68,16
-81,-82,-69,-82,-76,-68,16
-81,-81,-73,-89,-75,-67,16
-81,-83,-76,-87,-76,-60,16
-85,-71,-71,-80,-88,-97,16
-85,-81,-77,-80,-73,-59,16
-83,-78,-85,-81,-73,-93,16
-85,-86,-82,-85,-72,-92,16
-85,-80,-87,-88,-72,-58,16
-83,-87,-89,-82,-71,-93,16
-84,-78,-79,-83,-77,-61,16
-83,-86,-82,-82,-80,-97,16
-90,-77,-78,-84,-77,-96,16
-102,-85,-69,-84,-78,-63,16
-83,-71,-73,-84,-72,-97,16
-95,-80,-66,-80,-76,-62,16
-100,-73,-69,-78,-77,-98,16
-80,-79,-66,-80,-77,-97,16
-84,-70,-69,-83,-74,-62,16
-80,-70,-72,-88,-75,-96,16
-77,-83,-76,-87,-77,-96,16
-82,-83,-73,-84,-74,-62,16
-75,-74,-67,-85,-75,-96,16
-80,-81,-70,-89,-75,-98,16
-92,-78,-66,-91,-74,-62,16
-89,-82,-69,-85,-76,-97,16
-86,-72,-67,-84,-79,-61,16
-89,-81,-76,-83,-77,-94,16
-84,-72,-76,-80,-76,-62,16
-88,-76,-75,-78,-76,-96,16
-87,-68,-76,-88,-85,-98,16
-87,-76,-76,-86,-82,-62,16
-80,-69,-76,-92,-88,-96,16
-79,-76,-79,-82,-78,-96,16
-79,-76,-77,-84,-74,-63,16
-80,-69,-82,-85,-74,-96,16
-80,-84,-70,-80,-76,-62,17
-84,-85,-72,-80,-73,-96,17
-99,-88,-70,-81,-75,-68,17
-85,-82,-64,-78,-71,-64,17
-85,-79,-68,-84,-86,-68,17
-85,-76,-71,-85,-84,-100,17
-82,-82,-74,-84,-70,-98,17
-82,-75,-70,-86,-71,-100,17
-83,-72,-71,-78,-74,-64,17
-81,-80,-72,-80,-80,-100,17
-81,-81,-74,-76,-72,-65,17
-82,-73,-75,-84,-73,-100,17
-84,-81,-78,-75,-72,-64,17
-84,-74,-74,-75,-71,-98,17
-83,-81,-77,-75,-70,-64,17
-83,-78,-74,-78,-96,-100,17
-85,-84,-77,-77,-87,-72,17
-83,-75,-76,-80,-93,-75,17
-89,-80,-78,-78,-70,-64,17
-88,-76,-76,-78,-72,-100,17
-87,-85,-81,-76,-73,-66,17
-89,-86,-81,-75,-80,-100,17
-86,-82,-87,-77,-86,-65,17
-85,-89,-83,-77,-70,-98,17
-90,-84,-77,-82,-71,-99,17
-87,-89,-80,-76,-69,-63,17
-90,-81,-76,-76,-69,-99,17
-86,-81,-72,-80,-75,-100,17
-88,-73,-69,-83,-84,-70,17
-77,-79,-71,-80,-85,-72,17
-87,-74,-69,-86,-79,-70,17
-89,-83,-73,-83,-72,-63,17
-88,-79,-74,-82,-71,-99,17
-81,-84,-70,-83,-71,-96,17
-85,-77,-68,-83,-83,-64,17
-88,-82,-80,-83,-84,-98,17
-90,-91,-83,-80,-80,-63,17
-91,-89,-75,-80,-70,-98,17
-86,-86,-78,-82,-70,-96,17
-89,-79,-76,-74,-69,-63,17
-88,-76,-82,-82,-69,-65,17
-92,-83,-80,-77,-76,-102,17
-85,-75,-72,-78,-90,-95,17
-86,-83,-72,-76,-82,-97,17
-83,-75,-70,-81,-85,-72,17
-86,-82,-72,-81,-85,-62,17
-80,-75,-72,-80,-83,-62,17
-81,-87,-69,-76,-78,-94,17
-82,-80,-72,-77,-79,-97,17
-83,-91,-71,-83,-81,-61,17
-87,-78,-75,-85,-85,-73,17
-82,-80,-74,-77,-84,-100,17
-80,-73,-71,-77,-78,-67,17
-80,-82,-75,-77,-94,-68,17
-80,-86,-76,-86,-80,-68,17
-80,-73,-76,-86,-76,-97,17
-80,-80,-78,-89,-77,-68,17
-80,-73,-77,-80,-77,-68,17
-79,-81,-86,-80,-85,-68,17
-80,-74,-78,-81,-84,-66,17
-88,-73,-82,-83,-84,-65,17
-88,-86,-76,-88,-71,-98,17
-87,-76,-72,-77,-74,-63,17
-81,-80,-72,-80,-69,-98,17
-80,-74,-70,-80,-75,-62,17
-79,-77,-73,-76,-80,-97,17
-84,-72,-70,-80,-80,-60,17
-83,-78,-67,-77,-66,-60,17
-85,-73,-74,-81,-69,-94,17
-85,-80,-71,-81,-70,-68,17
-83,-80,-74,-85,-69,-80,17
-84,-73,-73,-78,-69,-73,17
-77,-80,-82,-78,-80,-71,17
-77,-73,-79,-84,-71,-64,17
-77,-80,-84,-75,-79,-98,17
-77,-75,-69,-81,-70,-97,17
-76,-87,-72,-79,-70,-63,17
-91,-82,-70,-83,-71,-96,17
-82,-88,-75,-86,-85,-96,17
-86,-80,-71,-87,-89,-62,17
-84,-80,-73,-88,-87,-96,17
-88,-86,-82,-78,-75,-62,17
-83,-72,-84,-78,-76,-98,17
-83,-80,-81,-86,-85,-98,17
-83,-72,-76,-88,-87,-72,17
-80,-80,-84,-87,-88,-72,17
-82,-72,-72,-80,-75,-74,17
-78,-80,-73,-80,-75,-72,17
-80,-78,-70,-80,-81,-71,17
-78,-82,-72,-78,-85,-96,17
-86,-79,-68,-78,-85,-70,17
-84,-82,-71,-84,-83,-64,17
-81,-80,-69,-85,-78,-100,17
-80,-86,-72,-84,-79,-70,17
-82,-76,-69,-86,-81,-70,17
-85,-86,-71,-78,-85,-98,17
-83,-78,-71,-80,-84,-95,17
-86,-82,-75,-76,-78,-64,17
-96,-86,-73,-84,-76,-95,17
-91,-76,-76,-78,-81,-97,17
-92,-80,-78,-82,-79,-95,18
-86,-93,-71,-83,-87,-98,18
-83,-88,-71,-80,-86,-61,18
-85,-87,-70,-77,-82,-94,18
-88,-91,-66,-78,-84,-94,18
-91,-74,-72,-84,-81,-100,18
-89,-83,-67,-83,-71,-64,18
-82,-75,-70,-82,-72,-98,18
-82,-83,-71,-86,-71,-98,18
-82,-83,-74,-90,-90,-64,18
-83,-75,-71,-78,-90,-64,18
-83,-81,-76,-78,-90,-69,18
-82,-88,-73,-78,-70,-70,18
-82,-81,-75,-89,-69,-69,18
-81,-80,-72,-84,-69,-98,18
-83,-85,-75,-83,-73,-62,18
-83,-92,-72,-74,-70,-100,18
-84,-85,-79,-74,-69,-97,18
-86,-92,-76,-96,-77,-63,18
-78,-86,-78,-84,-92,-97,18
-83,-93,-75,-84,-76,-62,18
-89,-84,-78,-84,-70,-64,18
-91,-93,-75,-88,-74,-96,18
-89,-82,-74,-83,-73,-63,18
-83,-89,-68,-83,-90,-98,18
-89,-82,-68,-81,-81,-98,18
-86,-90,-72,-85,-78,-63,18
-92,-84,-69,-84,-73,-96,18
-94,-91,-71,-88,-73,-96,18
-93,-89,-68,-83,-72,-62,18
-94,-82,-78,-84,-84,-97,18
-90,-88,-75,-84,-83,-99,18
-86,-81,-78,-80,-84,-62,18
-83,-88,-75,-80,-83,-95,18
-83,-82,-75,-78,-84,-67,18
-87,-89,-78,-94,-78,-64,18
-86,-82,-75,-82,-81,-96,18
-84,-88,-70,-83,-67,-93,18
-92,-81,-67,-83,-76,-60,18
-95,-88,-70,-82,-76,-95,18
-94,-80,-66,-84,-73,-94,18
-85,-85,-70,-81,-70,-70,18
-89,-74,-67,-78,-74,-66,18
-85,-82,-69,-80,-79,-68,18
-82,-85,-70,-77,-80,-64,18
-87,-78,-70,-76,-71,-68,18
-88,-82,-72,-96,-73,-70,18
-90,-77,-71,-93,-70,-71,18
-82,-86,-77,-85,-80,-72,18
-84,-78,-75,-80,-76,-72,18
-83,-86,-76,-84,-78,-71,18
-90,-78,-73,-80,-73,-69,18
-90,-80,-74,-82,-71,-68,18
-92,-77,-71,-89,-93,-66,18
-81,-80,-74,-90,-73,-65,18
-80,-70,-73,-82,-81,-101,18
-78,-78,-74,-81,-79,-101,18
-83,-74,-78,-91,-73,-65,18
-84,-88,-74,-90,-69,-70,18
-84,-81,-77,-85,-74,-70,18
-100,-90,-72,-78,-72,-70,18
-97,-76,-70,-81,-68,-68,18
-97,-84,-71,-82,-78,-66,18
-84,-83,-68,-82,-86,-68,18
-82,-76,-71,-84,-87,-69,18
-82,-82,-68,-80,-68,-68,18
-97,-75,-72,-85,-72,-72,18
-93,-84,-75,-85,-77,-72,18
-89,-82,-76,-77,-85,-73,18
-85,-89,-80,-85,-81,-76,18
-80,-82,-75,-85,-82,-71,18
-92,-88,-76,-80,-71,-74,18
-90,-80,-71,-76,-72,-97,18
-93,-89,-74,-78,-74,-92,18
-88,-80,-72,-77,-74,-58,18
-84,-85,-78,-83,-70,-63,18
-97,-76,-78,-90,-83,-94,18
-96,-84,-77,-87,-70,-61,18
-91,-76,-80,-92,-70,-94,18
-82,-81,-76,-77,-72,-66,18
-84,-74,-82,-80,-85,-70,18
-94,-82,-78,-82,-80,-73,18
-96,-74,-77,-94,-72,-70,18
-85,-82,-80,-79,-80,-60,18
-83,-81,-76,-79,-73,-93,18
-93,-89,-76,-82,-86,-60,18
-80,-80,-73,-81,-82,-93,18
-82,-86,-67,-77,-78,-68,18
-85,-80,-72,-78,-74,-73,18
-90,-87,-68,-84,-72,-68,18
-86,-82,-74,-83,-67,-98,18
-90,-88,-76,-82,-101,-65,18
-80,-77,-88,-86,-71,-99,18
-81,-84,-84,-91,-71,-74,18
-80,-78,-74,-78,-73,-66,18
-82,-79,-66,-76,-70,-70,18
-78,-73,-70,-78,-80,-65,18
-89,-89,-71,-89,-76,-67,18
-96,-80,-71,-84,-73,-64,18
-89,-83,-78,-81,-71,-98,18
-86,-91,-76,-91,-90,-98,19
-85,-80,-73,-90,-72,-65,19
-92,-90,-80,-90,-72,-96,19
-89,-88,-73,-79,-87,-65,19
-88,-80,-82,-82,-88,-100,19
-88,-87,-78,-88,-91,-65,19
-91,-82,-82,-87,-78,-98,19
-94,-88,-77,-87,-78,-72,19
-92,-83,-76,-94,-78,-71,19
-92,-94,-80,-94,-75,-73,19
-86,-87,-84,-92,-76,-70,19
-86,-93,-96,-87,-74,-71,19
-86,-86,-92,-82,-74,-72,19
-85,-94,-95,-87,-72,-72,19
-89,-93,-95,-84,-86,-96,19
-80,-86,-91,-90,-97,-63,19
-79,-79,-82,-89,-79,-97,19
-80,-87,-86,-84,-80,-62,19
-92,-87,-85,-85,-80,-97,19
-90,-80,-88,-89,-87,-62,19
-89,-87,-82,-82,-84,-98,19
-90,-80,-83,-87,-82,-65,19
-80,-86,-76,-85,-80,-100,19
-80,-91,-74,-84,-78,-65,19
-83,-85,-77,-84,-81,-64,19
-82,-91,-75,-84,-76,-100,19
-90,-100,-78,-84,-77,-67,19
-84,-92,-74,-86,-81,-64,19
-83,-98,-77,-96,-71,-94,19
-82,-96,-76,-97,-71,-67,19
-93,-98,-72,-89,-72,-66,19
-80,-90,-78,-85,-82,-100,19
-76,-90,-79,-81,-83,-94,19
-80,-84,-76,-82,-76,-61,19
-80,-94,-74,-84,-74,-95,19
-87,-83,-78,-92,-74,-96,19
-84,-91,-72,-84,-87,-63,19
-91,-78,-68,-82,-77,-98,19
-93,-82,-66,-81,-74,-67,19
-93,-81,-73,-80,-85,-96,19
-90,-88,-67,-84,-84,-66,19
-92,-83,-69,-98,-83,-97,19
-91,-93,-67,-79,-80,-60,19
-86,-77,-64,-81,-77,-93,19
-85,-82,-78,-82,-81,-96,19
-89,-74,-74,-83,-79,-66,19
-94,-82,-77,-81,-78,-90,19
-86,-76,-73,-85,-78,-56,19
-88,-82,-76,-91,-81,-91,19
-80,-75,-73,-91,-84,-91,19
-82,-82,-77,-93,-88,-56,19
-84,-81,-73,-82,-77,-91,19
-92,-90,-73,-83,-81,-91,19
-84,-86,-70,-82,-85,-57,19
-90,-86,-73,-88,-74,-96,19
-90,-80,-74,-88,-73,-94,19
-87,-83,-71,-89,-75,-60,19
-86,-76,-73,-94,-80,-93,19
-93,-84,-77,-86,-78,-94,19
-80,-77,-80,-96,-82,-60,19
-80,-84,-91,-87,-76,-93,19
-80,-82,-93,-83,-74,-66,19
-87,-76,-89,-88,-75,-68,19
-91,-85,-84,-89,-83,-98,19
-90,-80,-90,-90,-78,-57,19
-89,-83,-66,-84,-78,-58,19
-86,-80,-75,-89,-78,-57,19
-84,-89,-78,-91,-78,-92,19
-84,-78,-74,-87,-74,-60,19
-92,-85,-77,-91,-74,-77,19
-93,-82,-80,-91,-75,-76,19
-89,-85,-74,-92,-75,-77,19
-89,-85,-72,-91,-79,-60,19
-87,-90,-68,-93,-77,-96,19
-89,-83,-70,-91,-75,-60,19
-97,-88,-78,-96,-75,-95,19
-93,-82,-76,-87,-77,-57,19
-91,-89,-74,-89,-80,-99,19
-92,-81,-76,-82,-78,-61,19
-92,-86,-76,-82,-80,-90,19
-85,-85,-82,-84,-79,-92,19
-82,-77,-77,-98,-80,-60,19
-86,-84,-79,-91,-80,-93,19
-91,-78,-95,-97,-81,-58,19
-92,-85,-90,-87,-78,-91,19
-92,-79,-81,-83,-78,-55,19
-92,-86,-68,-91,-79,-90,19
-89,-80,-76,-90,-84,-90,19
-89,-89,-77,-90,-83,-55,19
-92,-77,-73,-79,-82,-56,19
-92,-84,-80,-82,-89,-88,19
-88,-76,-89,-88,-84,-90,19
-91,-83,-78,-87,-83,-63,19
-86,-77,-75,-87,-80,-94,19
-93,-84,-80,-94,-77,-57,19
-94,-81,-72,-89,-81,-58,19
-84,-89,-72,-94,-79,-91,19
-85,-82,-74,-86,-78,-94,19
-86,-88,-69,-86,-80,-63,19
-86,-81,-71,-89,-89,-97,19
-90,-96,-72,-82,-76,-62,20
-94,-85,-64,-79,-93,-93,20
-85,-86,-70,-86,-84,-93,20
-86,-90,-65,-83,-80,-61,20
-86,-88,-64,-89,-91,-96,20
-86,-94,-67,-84,-89,-63,20
-96,-94,-63,-89,-75,-96,20
-96,-102,-67,-88,-75,-95,20
-85,-96,-65,-89,-76,-96,20
-84,-90,-68,-80,-80,-73,20
-84,-95,-68,-78,-83,-74,20
-84,-91,-71,-82,-84,-73,20
-86,-98,-68,-92,-85,-63,20
-85,-90,-71,-85,-96,-64,20
-96,-94,-68,-81,-75,-98,20
-91,-85,-71,-80,-80,-96,20
-83,-93,-67,-80,-80,-64,20
-84,-84,-70,-79,-80,-98,20
-88,-91,-69,-79,-86,-65,20
-89,-84,-72,-89,-87,-97,20
-91,-82,-69,-87,-87,-98,20
-96,-88,-72,-86,-77,-62,20
-91,-88,-69,-90,-77,-63,20
-84,-92,-72,-86,-78,-96,20
-94,-80,-69,-81,-82,-62,20
-82,-83,-71,-80,-81,-91,20
-88,-76,-66,-77,-80,-91,20
-84,-76,-71,-77,-82,-57,20
-84,-84,-68,-76,-85,-91,20
-91,-77,-72,-79,-83,-68,20
-92,-85,-69,-79,-86,-67,20
-90,-78,-66,-90,-86,-65,20
-92,-85,-69,-78,-92,-98,20
-88,-91,-65,-86,-76,-63,20
-85,-82,-69,-83,-90,-96,20
-86,-89,-70,-94,-77,-98,20
-96,-82,-73,-76,-84,-73,20
-87,-88,-73,-79,-82,-74,20
-87,-79,-70,-79,-87,-74,20
-81,-87,-67,-82,-88,-67,20
-93,-79,-70,-82,-78,-66,20
-85,-85,-70,-82,-79,-96,20
-85,-85,-71,-82,-82,-60,20
-92,-93,-69,-90,-80,-94,20
-85,-85,-70,-78,-76,-65,20
-94,-96,-72,-88,-78,-65,20
-83,-88,-68,-84,-79,-70,20
-82,-92,-71,-81,-83,-71,20
-80,-84,-68,-79,-82,-68,20
-83,-94,-71,-80,-77,-80,20
-84,-92,-68,-88,-82,-82,20
-94,-84,-70,-92,-80,-84,20
-86,-86,-73,-93,-74,-78,20
-89,-93,-70,-89,-74,-73,20
-78,-91,-72,-85,-77,-65,20
-83,-83,-64,-83,-85,-94,20
-87,-88,-72,-87,-85,-90,20
-85,-81,-69,-83,-81,-64,20
-86,-88,-72,-100,-80,-74,20
-84,-87,-69,-88,-79,-98,20
-82,-91,-72,-84,-90,-74,20
-83,-84,-70,-82,-91,-100,20
-83,-76,-70,-84,-88,-95,20
-84,-88,-71,-88,-84,-70,20
-79,-91,-68,-86,-83,-71,20
-91,-92,-71,-90,-82,-69,20
-96,-84,-71,-85,-77,-70,20
-96,-88,-73,-89,-75,-55,20
-87,-83,-71,-86,-86,-88,20
-86,-97,-73,-82,-81,-89,20
-85,-100,-70,-86,-81,-54,20
-87,-98,-73,-85,-78,-88,20
-87,-96,-69,-90,-85,-89,20
-89,-91,-67,-88,-82,-54,20
-80,-94,-69,-90,-80,-101,20
-79,-89,-66,-90,-84,-63,20
-81,-88,-68,-82,-85,-98,20
-80,-94,-66,-77,-82,-98,20
-82,-91,-69,-78,-82,-55,20
-81,-90,-69,-88,-80,-89,20
-82,-88,-73,-92,-83,-89,20
-80,-85,-70,-84,-81,-54,20
-79,-70,-73,-84,-81,-90,20
-78,-79,-70,-87,-82,-90,20
-78,-86,-72,-84,-82,-56,20
-82,-95,-70,-83,-83,-90,20
-80,-89,-69,-94,-89,-91,20
-82,-90,-70,-93,-85,-90,20
-88,-86,-68,-88,-84,-92,20
-94,-91,-69,-89,-84,-60,20
-84,-88,-64,-80,-81,-72,20
-85,-92,-68,-78,-82,-63,20
-83,-96,-72,-82,-77,-67,20
-84,-93,-68,-92,-83,-55,20
-90,-91,-72,-85,-90,-90,20
-89,-86,-71,-81,-90,-89,20
-92,-80,-69,-80,-92,-54,20
-92,-83,-72,-80,-87,-89,20
-86,-80,-69,-87,-90,-93,20
-88,-89,-72,-93,-92,-60,20
-92,-91,-82,-77,-83,-71,21
-83,-90,-85,-76,-90,-63,21
-84,-95,-73,-75,-82,-62,21
-87,-83,-73,-74,-82,-97,21
-83,-77,-72,-77,-76,-96,21
-88,-82,-74,-82,-76,-61,21
-86,-82,-84,-78,-78,-98,21
-88,-76,-82,-72,-77,-80,21
-89,-83,-79,-72,-78,-82,21
-85,-85,-81,-71,-78,-80,21
-89,-87,-78,-77,-76,-65,21
-89,-93,-81,-77,-75,-99,21
-87,-93,-77,-78,-77,-65,21
-82,-85,-73,-77,-78,-64,21
-82,-75,-70,-72,-76,-98,21
-82,-82,-73,-78,-80,-63,21
-82,-82,-70,-78,-82,-97,21
-85,-74,-76,-80,-82,-99,21
-86,-82,-72,-80,-76,-96,21
-87,-82,-76,-80,-76,-64,21
-86,-75,-72,-80,-76,-99,21
-83,-81,-76,-71,-82,-64,21
-82,-81,-75,-71,-85,-97,21
-83,-74,-72,-71,-77,-64,21
-83,-82,-73,-80,-77,-64,21
-89,-81,-70,-80,-78,-98,21
-91,-74,-73,-81,-76,-62,21
-91,-82,-70,-71,-77,-96,21
-87,-74,-73,-71,-82,-96,21
-87,-82,-70,-72,-81,-63,21
-88,-74,-73,-76,-81,-95,21
-88,-82,-72,-80,-78,-96,21
-92,-74,-74,-80,-79,-63,21
-91,-74,-73,-80,-81,-79,21
-90,-74,-76,-76,-84,-78,21
-90,-81,-72,-78,-82,-64,21
-88,-74,-76,-78,-78,-100,21
-86,-74,-73,-80,-77,-100,21
-87,-82,-76,-83,-76,-64,21
-83,-74,-78,-80,-77,-100,21
-83,-92,-81,-84,-76,-64,21
-82,-86,-78,-72,-77,-80,21
-91,-93,-81,-71,-77,-80,21
-90,-90,-78,-72,-80,-78,21
-90,-85,-82,-78,-78,-65,21
-90,-86,-80,-77,-77,-98,21
-82,-92,-82,-78,-77,-64,21
-82,-74,-70,-72,-81,-65,21
-81,-82,-73,-72,-81,-98,21
-82,-74,-70,-72,-76,-63,21
-92,-82,-73,-79,-77,-96,21
-89,-75,-70,-78,-84,-98,21
-89,-82,-73,-79,-79,-97,21
-88,-75,-70,-78,-81,-63,21
-88,-82,-78,-80,-81,-97,21
-87,-86,-81,-72,-75,-80,21
-87,-93,-78,-72,-74,-82,21
-81,-86,-82,-72,-74,-82,21
-82,-85,-80,-80,-77,-62,21
-82,-92,-82,-81,-80,-96,21
-87,-85,-80,-80,-80,-98,21
-85,-92,-73,-72,-77,-63,21
-87,-75,-70,-72,-76,-97,21
-88,-82,-73,-72,-76,-95,21
-81,-74,-73,-78,-79,-62,21
-82,-82,-70,-78,-80,-82,21
-82,-82,-73,-78,-80,-85,21
-82,-74,-70,-79,-78,-77,21
-89,-73,-76,-79,-78,-64,21
-88,-80,-72,-78,-77,-101,21
-87,-74,-75,-77,-72,-64,21
-87,-74,-72,-77,-74,-98,21
-87,-81,-72,-80,-74,-65,21
-88,-74,-82,-80,-81,-96,21
-88,-93,-79,-81,-84,-98,21
-88,-86,-82,-81,-81,-62,21
-88,-92,-79,-72,-84,-62,21
-87,-86,-82,-72,-82,-97,21
-89,-94,-78,-73,-76,-63,21
-88,-86,-76,-77,-76,-100,21
-88,-92,-73,-84,-74,-65,21
-85,-86,-76,-79,-88,-100,21
-82,-74,-74,-73,-86,-65,21
-82,-81,-76,-73,-74,-98,21
-82,-74,-73,-73,-76,-64,21
-82,-74,-72,-77,-80,-63,21
-91,-81,-76,-78,-80,-97,21
-89,-74,-78,-77,-83,-63,21
-89,-93,-80,-79,-90,-98,21
-82,-85,-77,-80,-82,-99,21
-82,-90,-82,-73,-82,-63,21
