B1,B2,B3,B4,B5,B6,Sector
-82,-84,-78,-100,-75,-86,7
-85,-88,-72,-70,-77,-75,7
-81,-84,-76,-100,-77,-77,7
-85,-78,-76,-98,-74,-94,8
-79,-74,-82,-98,-72,-64,8
-82,-78,-75,-66,-65,-96,8
-87,-74,-82,-96,-99,-65,8
-89,-82,-75,-66,-64,-95,8
-85,-79,-88,-96,-96,-96,8
-87,-78,-72,-67,-63,-65,8
-90,-79,-80,-69,-95,-96,8
-80,-83,-82,-66,-95,-65,8
-85,-80,-72,-97,-96,-96,8
-80,-89,-80,-94,-98,-66,8
-80,-84,-75,-64,-96,-98,8
-88,-86,-74,-94,-65,-66,8
-83,-82,-81,-93,-99,-96,8
-77,-86,-74,-64,-65,-67,8
-78,-82,-80,-97,-97,-96,8
-82,-86,-74,-96,-97,-63,8
-81,-83,-81,-64,-96,-94,8
-79,-88,-73,-97,-95,-64,8
-80,-86,-80,-66,-65,-94,8
-76,-83,-78,-97,-96,-95,8
-76,-89,-86,-96,-64,-64,8
-77,-89,-78,-67,-71,-94,8
-77,-85,-83,-97,-71,-96,8
-76,-85,-84,-97,-74,-68,8
-76,-85,-77,-66,-76,-68,8
-80,-80,-83,-70,-73,-100,8
-78,-80,-74,-78,-74,-98,8
-78,-96,-83,-75,-73,-68,8
-78,-79,-83,-67,-72,-98,8
-82,-82,-78,-97,-75,-72,8
-82,-82,-86,-96,-71,-76,8
-82,-77,-83,-63,-100,-68,8
-84,-81,-85,-71,-75,-71,8
-74,-85,-80,-65,-72,-74,8
-79,-91,-83,-93,-73,-71,8
-79,-88,-73,-72,-70,-65,8
-87,-88,-79,-64,-100,-97,8
-89,-77,-81,-97,-71,-64,8
-82,-80,-88,-94,-71,-67,8
-81,-84,-86,-94,-74,-99,8
-83,-76,-80,-70,-74,-66,8
-83,-80,-73,-64,-71,-67,8
-87,-79,-88,-64,-100,-96,8
-82,-94,-81,-96,-69,-65,8
-80,-90,-75,-64,-97,-96,8
-82,-81,-76,-64,-68,-64,8
-77,-83,-82,-96,-99,-94,8
-74,-95,-76,-96,-72,-64,8
-76,-93,-83,-68,-72,-95,8
-76,-80,-77,-69,-72,-68,8
-76,-91,-78,-69,-70,-97,8
-77,-80,-81,-70,-75,-99,8
-79,-82,-74,-73,-69,-99,8
-78,-85,-78,-73,-69,-98,8
-77,-82,-72,-71,-69,-68,8
-77,-84,-78,-66,-74,-99,8
-77,-85,-74,-66,-73,-96,8
-77,-93,-88,-97,-75,-96,8
-79,-87,-80,-96,-71,-64,8
-78,-93,-87,-66,-68,-95,8
-76,-90,-80,-97,-73,-94,8
-77,-93,-85,-102,-71,-69,8
-77,-84,-84,-70,-71,-69,8
-76,-83,-77,-70,-82,-97,8
-83,-80,-81,-72,-78,-69,8
-86,-83,-75,-69,-80,-98,8
-86,-82,-80,-69,-72,-102,8
-83,-85,-74,-100,-72,-67,8
-76,-77,-81,-69,-72,-97,8
-74,-80,-74,-100,-66,-98,8
-75,-78,-80,-73,-97,-98,8
-75,-85,-74,-68,-70,-70,8
-76,-82,-82,-98,-66,-96,8
-76,-90,-74,-67,-97,-93,8
-77,-78,-80,-95,-65,-63,8
-83,-83,-73,-96,-95,-95,8
-82,-80,-76,-68,-101,-94,8
-82,-84,-82,-98,-65,-68,8
-77,-80,-76,-95,-96,-98,8
-84,-82,-84,-66,-72,-96,8
-85,-95,-76,-98,-72,-68,8
-84,-94,-83,-97,-71,-97,8
-81,-89,-75,-66,-70,-100,8
-86,-92,-81,-97,-71,-68,8
-78,-90,-77,-68,-70,-98,8
-78,-88,-94,-71,-68,-65,8
-78,-88,-100,-72,-74,-94,8
-77,-88,-83,-72,-75,-96,8
-77,-80,-89,-72,-99,-64,8
-76,-83,-95,-66,-97,-96,8
-78,-82,-83,-97,-98,-97,8
-79,-85,-85,-96,-65,-65,8
-82,-81,-75,-65,-100,-96,8
-86,-78,-89,-98,-98,-70,8
-81,-78,-76,-96,-100,-98,8
-72,-86,-75,-65,-71,-100,8
-73,-83,-81,-96,-70,-69,8
-72,-91,-75,-72,-75,-98,8
-72,-88,-81,-70,-72,-100,8
-82,-91,-77,-72,-71,-82,9
-84,-88,-84,-71,-75,-75,9
-80,-91,-71,-71,-81,-74,9
-79,-94,-78,-77,-72,-81,9
-85,-88,-73,-71,-99,-84,9
-75,-85,-77,-100,-68,-81,9
-73,-81,-71,-72,-69,-78,9
-82,-82,-76,-74,-69,-76,9
-83,-79,-70,-75,-99,-71,9
-85,-83,-73,-70,-70,-70,9
-82,-76,-67,-98,-100,-81,9
-75,-78,-73,-97,-66,-74,9
-73,-78,-80,-68,-98,-73,9
-72,-83,-73,-67,-69,-72,9
-71,-90,-80,-100,-72,-70,9
-74,-85,-74,-68,-78,-83,9
-72,-81,-80,-67,-77,-83,9
-77,-85,-80,-67,-70,-77,9
-79,-81,-72,-96,-90,-81,9
-80,-85,-81,-98,-69,-82,9
-78,-83,-86,-68,-100,-78,9
-80,-90,-91,-96,-98,-82,9
-78,-96,-88,-98,-68,-80,9
-73,-89,-84,-67,-97,-76,9
-75,-91,-73,-96,-68,-76,9
-76,-87,-66,-96,-71,-84,9
-83,-92,-73,-67,-79,-81,9
-85,-82,-67,-97,-74,-84,9
-85,-86,-66,-68,-71,-83,9
-92,-82,-71,-100,-72,-76,9
-81,-83,-66,-97,-71,-93,9
-78,-84,-91,-64,-96,-90,9
-80,-80,-91,-95,-68,-80,9
-71,-82,-78,-97,-99,-81,9
-93,-82,-84,-65,-67,-80,9
-83,-89,-80,-99,-96,-78,9
-69,-98,-84,-98,-81,-80,9
-70,-85,-64,-70,-71,-78,9
-70,-87,-69,-70,-99,-74,9
-70,-84,-71,-98,-70,-71,9
-68,-87,-64,-104,-71,-71,9
-68,-84,-70,-69,-80,-78,9
-67,-85,-63,-98,-74,-84,9
-80,-86,-70,-69,-75,-80,9
-86,-79,-73,-67,-71,-72,9
-80,-80,-78,-97,-71,-73,9
-78,-84,-71,-97,-68,-83,9
-80,-82,-76,-66,-73,-82,9
-79,-87,-71,-69,-74,-83,9
-82,-86,-75,-75,-65,-84,9
-84,-87,-67,-76,-68,-88,9
-88,-83,-76,-73,-98,-78,9
-84,-83,-80,-71,-72,-80,9
-84,-82,-72,-98,-71,-77,9
-76,-88,-78,-68,-69,-76,9
-71,-89,-71,-69,-70,-84,9
-74,-96,-80,-70,-67,-88,9
-76,-97,-69,-72,-98,-74,9
-76,-92,-80,-71,-72,-78,9
-75,-92,-82,-70,-75,-74,9
-81,-85,-78,-71,-73,-74,9
-70,-94,-71,-98,-100,-73,9
-69,-84,-77,-96,-71,-85,9
-71,-86,-71,-70,-68,-97,9
-75,-88,-76,-100,-98,-82,9
-76,-82,-68,-71,-88,-73,9
-97,-85,-74,-70,-76,-92,9
-93,-83,-67,-72,-72,-77,9
-91,-88,-74,-73,-98,-78,9
-86,-86,-68,-72,-71,-81,9
-91,-89,-75,-67,-100,-79,9
-88,-83,-80,-97,-78,-73,9
-87,-85,-73,-98,-67,-73,9
-92,-91,-75,-68,-73,-75,9
-80,-77,-81,-70,-72,-76,9
-86,-83,-76,-70,-72,-77,9
-92,-82,-80,-67,-96,-76,9
-78,-84,-77,-68,-70,-73,9
-73,-79,-78,-96,-70,-87,9
-76,-82,-76,-66,-101,-72,9
-75,-77,-90,-98,-69,-81,9
-76,-80,-75,-73,-86,-87,9
-83,-94,-80,-100,-71,-77,9
-78,-85,-76,-68,-72,-76,9
-76,-86,-78,-101,-96,-73,9
-86,-81,-74,-67,-69,-90,9
-86,-86,-70,-95,-68,-95,9
-85,-83,-76,-65,-88,-87,9
-83,-92,-69,-98,-86,-78,9
-72,-79,-75,-68,-74,-78,9
-74,-81,-70,-67,-76,-82,9
-74,-78,-74,-98,-75,-75,9
-71,-82,-70,-97,-73,-74,9
-84,-80,-74,-96,-73,-81,9
-82,-83,-80,-98,-75,-84,9
-85,-81,-80,-66,-74,-81,9
-80,-86,-74,-95,-72,-78,9
-77,-89,-96,-96,-67,-76,9
-75,-98,-80,-67,-97,-76,9
-76,-95,-72,-98,-97,-78,9
-87,-89,-76,-77,-72,-74,10
-74,-93,-90,-81,-71,-77,10
-80,-79,-80,-77,-97,-78,10
-80,-84,-74,-78,-101,-73,10
-80,-92,-80,-74,-68,-73,10
-77,-82,-74,-77,-100,-74,10
-85,-82,-79,-76,-100,-81,10
-85,-84,-73,-78,-67,-82,10
-85,-80,-71,-71,-68,-75,10
-90,-79,-76,-71,-71,-75,10
-92,-86,-90,-71,-70,-73,10
-91,-81,-84,-75,-71,-73,10
-84,-79,-98,-74,-78,-73,10
-83,-82,-86,-75,-76,-78,10
-86,-78,-85,-75,-98,-80,10
-82,-84,-93,-75,-103,-77,10
-82,-84,-77,-78,-67,-78,10
-82,-78,-86,-77,-69,-83,10
-82,-81,-77,-90,-100,-80,10
-84,-78,-82,-78,-69,-86,10
-84,-81,-81,-78,-96,-80,10
-85,-78,-75,-83,-78,-82,10
-83,-93,-82,-74,-77,-82,10
-85,-89,-74,-80,-74,-78,10
-87,-91,-81,-78,-70,-76,10
-92,-90,-75,-80,-72,-76,10
-78,-92,-74,-73,-78,-85,10
-76,-91,-80,-78,-76,-80,10
-76,-82,-73,-80,-80,-86,10
-76,-78,-96,-87,-72,-77,10
-80,-78,-96,-89,-72,-82,10
-84,-82,-89,-84,-75,-81,10
-83,-80,-94,-85,-88,-77,10
-82,-82,-87,-86,-88,-80,10
-82,-77,-85,-86,-81,-84,10
-79,-85,-82,-76,-75,-81,10
-78,-79,-86,-76,-78,-82,10
-76,-82,-85,-84,-70,-94,10
-88,-79,-80,-83,-69,-74,10
-91,-83,-86,-82,-102,-78,10
-78,-79,-78,-86,-100,-91,10
-80,-83,-85,-79,-69,-81,10
-80,-80,-81,-78,-102,-80,10
-78,-83,-74,-85,-69,-83,10
-79,-83,-80,-81,-69,-84,10
-82,-82,-74,-80,-69,-84,10
-81,-89,-75,-84,-100,-82,10
-82,-89,-93,-84,-69,-83,10
-82,-78,-81,-83,-71,-83,10
-80,-82,-74,-83,-100,-83,10
-76,-82,-81,-89,-68,-80,10
-78,-89,-76,-76,-102,-81,10
-86,-85,-81,-86,-70,-84,10
-92,-89,-90,-88,-73,-83,10
-88,-91,-79,-86,-75,-75,10
-80,-88,-83,-83,-76,-88,10
-80,-88,-77,-84,-73,-83,10
-80,-90,-83,-87,-76,-82,10
-79,-85,-85,-86,-76,-81,10
-83,-87,-89,-83,-73,-87,10
-83,-94,-82,-83,-74,-84,10
-82,-88,-80,-78,-76,-84,10
-79,-89,-79,-86,-76,-84,10
-84,-91,-82,-80,-75,-76,10
-80,-87,-83,-83,-72,-75,10
-77,-89,-82,-75,-70,-78,10
-78,-85,-75,-76,-98,-76,10
-79,-85,-82,-82,-69,-82,10
-78,-94,-80,-82,-97,-77,10
-78,-87,-90,-80,-100,-77,10
-80,-88,-76,-83,-74,-75,10
-79,-87,-83,-88,-74,-77,10
-78,-91,-78,-90,-74,-80,10
-78,-87,-73,-75,-67,-82,10
-80,-93,-80,-75,-97,-80,10
-78,-90,-73,-82,-99,-80,10
-77,-92,-80,-78,-67,-80,10
-77,-87,-72,-81,-98,-81,10
-78,-92,-81,-79,-67,-91,10
-78,-90,-80,-84,-98,-81,10
-78,-88,-85,-84,-75,-79,10
-83,-90,-79,-80,-75,-83,10
-81,-85,-86,-77,-75,-84,10
-75,-92,-85,-79,-70,-91,10
-77,-88,-91,-79,-98,-87,10
-76,-88,-82,-80,-68,-75,10
-88,-84,-74,-73,-70,-80,10
-80,-90,-81,-78,-70,-75,10
-80,-92,-76,-80,-68,-80,10
-85,-82,-82,-87,-71,-80,10
-80,-82,-77,-89,-72,-80,10
-78,-78,-85,-84,-71,-74,10
-80,-83,-80,-85,-73,-78,10
-80,-88,-84,-86,-74,-78,10
-80,-90,-91,-78,-77,-78,10
-78,-98,-77,-74,-79,-73,10
-81,-79,-82,-80,-68,-74,10
-88,-83,-77,-78,-98,-81,10
-87,-86,-77,-79,-69,-82,10
-85,-91,-96,-79,-101,-78,10
-89,-86,-68,-79,-67,-79,11
-87,-82,-73,-87,-91,-70,11
-83,-86,-67,-81,-93,-70,11
-80,-92,-85,-81,-63,-102,11
-81,-93,-78,-86,-92,-69,11
-81,-93,-85,-83,-96,-78,11
-77,-93,-80,-87,-64,-77,11
-77,-94,-81,-96,-95,-74,11
-77,-82,-76,-93,-69,-69,11
-84,-82,-80,-81,-97,-98,11
-81,-84,-78,-81,-66,-70,11
-82,-85,-75,-83,-97,-70,11
-80,-89,-69,-98,-97,-68,11
-85,-86,-70,-88,-96,-74,11
-88,-82,-76,-87,-93,-75,11
-84,-86,-75,-91,-63,-100,11
-92,-82,-69,-80,-94,-70,11
-82,-84,-79,-80,-93,-99,11
-82,-84,-73,-80,-63,-70,11
-91,-84,-79,-90,-94,-98,11
-83,-79,-72,-86,-62,-69,11
-83,-91,-78,-73,-100,-100,11
-78,-92,-79,-74,-62,-68,11
-97,-87,-73,-74,-63,-82,11
-79,-87,-77,-82,-92,-81,11
-79,-93,-82,-82,-94,-84,11
-80,-91,-82,-79,-63,-73,11
-79,-89,-76,-82,-93,-71,11
-78,-86,-82,-82,-94,-79,11
-86,-91,-81,-82,-65,-73,11
-83,-87,-70,-80,-96,-74,11
-84,-90,-76,-82,-64,-74,11
-80,-86,-71,-78,-96,-78,11
-79,-88,-73,-79,-95,-78,11
-78,-92,-78,-83,-65,-74,11
-78,-86,-70,-83,-96,-74,11
-79,-89,-79,-85,-60,-74,11
-78,-84,-69,-84,-62,-74,11
-81,-88,-85,-80,-61,-74,11
-76,-91,-82,-78,-93,-74,11
-78,-86,-75,-78,-92,-75,11
-79,-89,-68,-88,-66,-75,11
-79,-84,-76,-86,-98,-74,11
-80,-87,-70,-85,-98,-74,11
-81,-83,-73,-79,-67,-78,11
-79,-82,-79,-78,-98,-79,11
-81,-85,-74,-80,-97,-79,11
-80,-91,-80,-79,-98,-70,11
-79,-86,-73,-82,-98,-70,11
-80,-87,-79,-80,-62,-101,11
-80,-83,-73,-82,-93,-70,11
-79,-86,-72,-82,-92,-73,11
-80,-82,-77,-80,-63,-73,11
-80,-84,-70,-83,-96,-72,11
-87,-80,-78,-74,-94,-69,11
-84,-84,-72,-75,-98,-69,11
-82,-82,-77,-76,-100,-70,11
-82,-84,-69,-78,-67,-72,11
-82,-85,-76,-78,-98,-73,11
-84,-81,-70,-77,-67,-73,11
-83,-85,-74,-79,-98,-77,11
-80,-83,-68,-76,-67,-77,11
-79,-85,-75,-76,-96,-76,11
-79,-84,-69,-75,-96,-70,11
-80,-81,-75,-75,-97,-71,11
-83,-87,-69,-83,-95,-71,11
-83,-82,-75,-84,-63,-77,11
-82,-86,-69,-85,-95,-76,11
-81,-84,-80,-80,-95,-70,11
-80,-88,-73,-80,-63,-74,11
-80,-80,-78,-81,-95,-100,11
-82,-86,-69,-82,-64,-69,11
-80,-83,-73,-80,-95,-86,11
-82,-87,-80,-76,-96,-90,11
-83,-82,-72,-77,-64,-74,11
-80,-86,-73,-77,-94,-77,11
-82,-82,-66,-76,-64,-74,11
-79,-95,-74,-76,-96,-89,11
-82,-92,-67,-82,-67,-77,11
-87,-96,-75,-83,-97,-73,11
-83,-99,-67,-78,-97,-74,11
-84,-88,-67,-75,-67,-74,11
-88,-84,-74,-76,-99,-73,11
-86,-87,-69,-82,-67,-71,11
-90,-84,-75,-82,-98,-78,11
-90,-87,-76,-82,-93,-77,11
-89,-83,-69,-86,-65,-73,11
-81,-87,-75,-85,-93,-72,11
-80,-82,-76,-79,-62,-71,11
-80,-79,-69,-87,-93,-89,11
-78,-83,-76,-81,-94,-82,11
-78,-80,-69,-81,-62,-82,11
-81,-83,-76,-86,-93,-72,11
-79,-80,-69,-83,-69,-73,11
-79,-84,-76,-87,-100,-75,11
-77,-80,-76,-86,-100,-76,11
-83,-98,-68,-83,-69,-73,11
-82,-98,-68,-90,-64,-72,11
-83,-95,-68,-83,-94,-75,11
-88,-92,-74,-85,-96,-74,11
-89,-82,-79,-89,-77,-72,12
-87,-85,-74,-89,-76,-71,12
-97,-82,-80,-87,-80,-71,12
-91,-86,-73,-85,-78,-76,12
-80,-82,-79,-84,-78,-75,12
-79,-86,-73,-84,-77,-76,12
-97,-83,-79,-96,-76,-90,12
-95,-87,-73,-96,-75,-71,12
-89,-93,-87,-95,-75,-71,12
-88,-91,-79,-85,-76,-71,12
-88,-90,-86,-88,-76,-91,12
-88,-94,-81,-86,-75,-89,12
-91,-91,-85,-95,-76,-89,12
-97,-93,-80,-95,-76,-89,12
-90,-90,-79,-88,-76,-72,12
-92,-93,-85,-89,-76,-71,12
-90,-90,-82,-89,-78,-71,12
-80,-95,-80,-89,-78,-76,12
-80,-89,-87,-85,-78,-76,12
-80,-92,-81,-84,-75,-76,12
-80,-89,-86,-89,-76,-91,12
-96,-92,-80,-89,-77,-91,12
-98,-89,-73,-89,-78,-89,12
-100,-85,-79,-86,-78,-76,12
-80,-85,-73,-85,-76,-76,12
-80,-82,-79,-86,-76,-88,12
-80,-82,-73,-95,-76,-89,12
-97,-82,-79,-87,-76,-90,12
-96,-93,-81,-88,-76,-71,12
-96,-89,-88,-91,-76,-72,12
-96,-92,-80,-92,-76,-72,12
-89,-86,-86,-91,-77,-76,12
-89,-93,-87,-88,-76,-76,12
-89,-88,-87,-88,-76,-76,12
-80,-90,-74,-87,-77,-72,12
-80,-89,-80,-87,-78,-72,12
-90,-87,-73,-86,-75,-72,12
-87,-84,-80,-86,-75,-75,12
-87,-87,-81,-91,-75,-75,12
-79,-84,-72,-97,-76,-74,12
-80,-88,-82,-84,-76,-86,12
-80,-81,-88,-84,-76,-85,12
-100,-83,-79,-91,-78,-87,12
-87,-82,-85,-90,-76,-72,12
-87,-84,-80,-90,-75,-72,12
-87,-90,-85,-89,-76,-72,12
-85,-97,-80,-85,-76,-72,12
-91,-91,-88,-86,-76,-88,12
-98,-89,-80,-88,-78,-89,12
-93,-92,-87,-83,-78,-71,12
-86,-91,-87,-97,-78,-75,12
-88,-93,-81,-98,-75,-76,12
-90,-90,-87,-85,-75,-89,12
-79,-93,-80,-90,-76,-91,12
-78,-90,-85,-90,-77,-91,12
-79,-90,-79,-89,-77,-76,12
-79,-94,-79,-88,-78,-76,12
-96,-90,-85,-86,-76,-89,12
-96,-94,-79,-92,-75,-72,12
-97,-90,-85,-85,-75,-72,12
-81,-92,-79,-86,-75,-72,12
-81,-91,-88,-88,-76,-76,12
-81,-95,-80,-91,-78,-77,12
-80,-93,-87,-91,-78,-72,12
-79,-90,-88,-86,-78,-72,12
-92,-94,-80,-84,-76,-72,12
-98,-90,-87,-91,-77,-76,12
-94,-93,-87,-94,-77,-76,12
-87,-91,-79,-90,-77,-94,12
-85,-92,-73,-88,-74,-87,12
-86,-90,-80,-90,-74,-93,12
-79,-94,-73,-87,-76,-88,12
-80,-90,-80,-86,-77,-72,12
-80,-95,-80,-91,-76,-72,12
-80,-90,-80,-91,-75,-72,12
-88,-82,-86,-83,-76,-93,12
-87,-86,-85,-83,-73,-71,12
-86,-83,-79,-84,-91,-70,12
-80,-94,-85,-88,-76,-76,12
-79,-95,-73,-89,-76,-77,12
-80,-92,-80,-90,-77,-76,12
-87,-96,-73,-84,-76,-89,12
-88,-92,-79,-86,-83,-93,12
-86,-82,-73,-84,-83,-92,12
-87,-82,-73,-84,-82,-78,12
-96,-86,-80,-84,-76,-77,12
-82,-82,-80,-99,-76,-83,12
-82,-85,-86,-96,-83,-71,12
-83,-82,-80,-87,-90,-71,12
-83,-95,-85,-85,-90,-71,12
-84,-92,-80,-84,-90,-83,12
-84,-97,-86,-84,-87,-85,12
-83,-93,-80,-96,-77,-89,12
-98,-95,-81,-96,-74,-89,12
-96,-92,-87,-95,-76,-72,12
-92,-89,-80,-85,-78,-71,12
-95,-91,-89,-88,-76,-71,12
-94,-89,-87,-86,-75,-76,12
-82,-87,-81,-90,-76,-76,12
-82,-93,-80,-96,-74,-85,12
-84,-82,-78,-80,-74,-70,13
-87,-78,-69,-87,-92,-96,13
-88,-73,-75,-85,-81,-72,13
-82,-77,-69,-81,-80,-78,13
-81,-73,-84,-80,-88,-77,13
-83,-71,-77,-82,-84,-77,13
-80,-77,-82,-89,-82,-76,13
-78,-74,-76,-85,-81,-74,13
-84,-86,-84,-80,-75,-78,13
-88,-75,-80,-82,-73,-102,13
-91,-84,-78,-84,-78,-70,13
-92,-77,-73,-89,-78,-80,13
-89,-80,-80,-82,-73,-93,13
-81,-77,-78,-88,-78,-82,13
-91,-78,-70,-84,-81,-70,13
-82,-89,-77,-83,-83,-71,13
-83,-81,-69,-90,-76,-78,13
-92,-86,-75,-82,-76,-76,13
-89,-83,-69,-84,-82,-70,13
-82,-78,-76,-84,-89,-84,13
-91,-81,-72,-82,-83,-78,13
-91,-77,-78,-81,-81,-83,13
-82,-80,-72,-83,-76,-75,13
-82,-76,-79,-83,-79,-76,13
-89,-80,-74,-88,-80,-71,13
-98,-77,-80,-87,-80,-84,13
-88,-98,-78,-84,-81,-82,13
-86,-88,-72,-87,-82,-89,13
-94,-88,-79,-82,-84,-71,13
-93,-80,-85,-83,-77,-69,13
-97,-83,-80,-82,-79,-69,13
-95,-83,-76,-91,-71,-68,13
-86,-85,-70,-88,-74,-74,13
-84,-93,-76,-84,-73,-76,13
-89,-80,-68,-84,-83,-98,13
-85,-74,-74,-84,-83,-68,13
-97,-80,-68,-83,-79,-100,13
-84,-75,-74,-83,-80,-100,13
-82,-78,-74,-83,-80,-69,13
-90,-75,-76,-84,-76,-72,13
-87,-82,-70,-89,-75,-72,13
-87,-76,-76,-88,-74,-80,13
-88,-97,-81,-89,-80,-78,13
-85,-89,-70,-87,-77,-77,13
-86,-95,-71,-82,-80,-68,13
-85,-92,-78,-86,-74,-100,13
-84,-90,-70,-88,-75,-69,13
-92,-95,-74,-84,-80,-99,13
-92,-83,-66,-84,-80,-68,13
-96,-78,-73,-82,-82,-100,13
-96,-77,-70,-80,-78,-81,13
-97,-77,-71,-80,-78,-70,13
-84,-88,-68,-81,-78,-69,13
-84,-74,-82,-82,-82,-100,13
-83,-77,-73,-84,-84,-69,13
-88,-81,-84,-86,-84,-100,13
-88,-78,-75,-88,-80,-69,13
-87,-80,-78,-78,-80,-100,13
-88,-77,-83,-86,-73,-74,13
-90,-83,-73,-87,-73,-71,13
-84,-75,-73,-91,-73,-75,13
-90,-79,-66,-83,-81,-81,13
-79,-79,-76,-82,-82,-83,13
-92,-85,-70,-83,-80,-83,13
-86,-92,-77,-83,-74,-71,13
-86,-89,-71,-86,-75,-71,13
-85,-88,-78,-93,-83,-74,13
-90,-98,-71,-84,-84,-76,13
-91,-91,-85,-84,-85,-91,13
-87,-89,-73,-85,-80,-89,13
-88,-79,-82,-78,-82,-67,13
-92,-74,-76,-80,-71,-100,13
-87,-80,-82,-94,-71,-100,13
-85,-76,-80,-90,-72,-68,13
-95,-79,-75,-77,-72,-98,13
-89,-76,-73,-76,-80,-66,13
-89,-79,-80,-76,-82,-72,13
-84,-89,-78,-95,-77,-71,13
-82,-89,-72,-93,-72,-67,13
-82,-87,-76,-79,-72,-96,13
-80,-92,-70,-78,-82,-67,13
-97,-86,-73,-78,-78,-69,13
-97,-91,-78,-88,-77,-71,13
-82,-91,-74,-88,-80,-71,13
-80,-82,-82,-88,-80,-73,13
-80,-87,-75,-78,-77,-83,13
-85,-79,-80,-89,-77,-73,13
-96,-86,-78,-82,-79,-77,13
-96,-83,-82,-88,-78,-69,13
-94,-77,-76,-84,-88,-70,13
-93,-86,-81,-83,-84,-76,13
-86,-78,-73,-90,-82,-76,13
-84,-78,-82,-93,-81,-73,13
-97,-73,-78,-84,-75,-77,13
-84,-76,-83,-84,-73,-77,13
-80,-73,-80,-85,-78,-76,13
-80,-78,-84,-78,-78,-77,13
-82,-74,-65,-80,-73,-76,13
-82,-78,-71,-91,-76,-81,13
-83,-75,-65,-78,-78,-72,13
-76,-82,-71,-81,-62,-95,14
-77,-87,-66,-80,-93,-64,14
-78,-82,-74,-85,-92,-96,14
-77,-88,-68,-80,-62,-65,14
-81,-85,-74,-77,-93,-96,14
-82,-88,-67,-80,-62,-96,14
-84,-83,-67,-91,-93,-64,14
-81,-90,-71,-80,-92,-95,14
-82,-94,-65,-80,-70,-70,14
-80,-90,-71,-81,-69,-74,14
-76,-93,-63,-80,-102,-75,14
-76,-88,-68,-82,-67,-71,14
-77,-90,-62,-83,-67,-73,14
-80,-92,-69,-78,-94,-67,14
-80,-91,-62,-78,-94,-98,14
-81,-98,-75,-79,-62,-67,14
-77,-93,-69,-80,-94,-96,14
-77,-92,-76,-79,-94,-97,14
-78,-88,-70,-73,-94,-66,14
-76,-90,-76,-91,-96,-96,14
-82,-78,-69,-83,-63,-72,14
-81,-81,-72,-80,-96,-70,14
-81,-76,-66,-80,-64,-70,14
-81,-82,-73,-76,-95,-100,14
-80,-77,-66,-73,-96,-67,14
-80,-82,-72,-76,-94,-98,14
-80,-82,-66,-74,-93,-96,14
-81,-79,-72,-81,-64,-67,14
-83,-85,-66,-80,-65,-100,14
-83,-82,-72,-79,-95,-67,14
-81,-86,-68,-80,-97,-96,14
-80,-86,-76,-81,-65,-70,14
-80,-82,-76,-85,-96,-71,14
-72,-78,-69,-84,-97,-71,14
-72,-81,-75,-84,-64,-100,14
-81,-78,-70,-100,-95,-70,14
-80,-81,-76,-77,-96,-71,14
-80,-78,-65,-75,-97,-71,14
-79,-82,-71,-74,-97,-72,14
-76,-78,-64,-79,-65,-100,14
-74,-80,-71,-78,-96,-70,14
-75,-76,-65,-72,-64,-70,14
-75,-80,-72,-76,-98,-68,14
-80,-77,-66,-74,-68,-67,14
-80,-80,-72,-78,-98,-99,14
-81,-82,-65,-78,-67,-67,14
-80,-80,-71,-78,-97,-98,14
-83,-85,-65,-76,-67,-94,14
-83,-82,-71,-76,-98,-76,14
-84,-79,-65,-84,-63,-74,14
-81,-83,-71,-81,-94,-68,14
-72,-80,-65,-76,-94,-97,14
-72,-79,-71,-84,-63,-68,14
-81,-94,-67,-83,-93,-100,14
-83,-80,-74,-83,-94,-68,14
-81,-78,-73,-88,-63,-99,14
-80,-82,-74,-92,-95,-69,14
-84,-80,-67,-82,-95,-99,14
-81,-81,-74,-78,-98,-69,14
-80,-85,-70,-83,-67,-72,14
-80,-81,-62,-83,-98,-70,14
-80,-84,-69,-77,-100,-72,14
-78,-77,-62,-80,-67,-77,14
-77,-80,-71,-82,-98,-63,14
-78,-80,-64,-82,-64,-76,14
-82,-82,-74,-74,-96,-100,14
-83,-76,-66,-85,-94,-67,14
-84,-80,-66,-85,-63,-96,14
-82,-77,-72,-83,-93,-102,14
-84,-87,-66,-83,-94,-70,14
-84,-86,-75,-85,-62,-70,14
-84,-89,-71,-85,-94,-96,14
-80,-85,-73,-80,-93,-65,14
-76,-89,-66,-79,-62,-94,14
-83,-86,-71,-74,-92,-97,14
-84,-87,-64,-74,-92,-65,14
-87,-85,-71,-74,-62,-98,14
-76,-84,-66,-80,-94,-98,14
-76,-78,-72,-79,-63,-65,14
-76,-82,-67,-78,-94,-68,14
-83,-78,-72,-80,-94,-98,14
-83,-81,-66,-79,-66,-97,14
-84,-77,-73,-79,-96,-70,14
-81,-80,-72,-78,-97,-68,14
-96,-77,-62,-80,-66,-98,14
-80,-83,-69,-78,-97,-68,14
-80,-79,-63,-81,-96,-98,14
-85,-78,-67,-84,-67,-69,14
-83,-82,-73,-79,-94,-72,14
-83,-78,-67,-81,-94,-96,14
-82,-82,-73,-80,-63,-67,14
-80,-77,-67,-85,-94,-98,14
-81,-82,-74,-80,-63,-66,14
-73,-80,-68,-77,-93,-80,14
-81,-85,-74,-80,-93,-100,14
