B1,B2,B3,B4,B5,B6,Sector
-83,-87,-75,-69,-81,-72,14
-82,-84,-78,-102,-74,-74,14
-80,-88,-72,-103,-75,-73,14
-82,-84,-78,-100,-75,-86,14
-85,-88,-72,-70,-77,-75,14
-81,-84,-76,-100,-77,-77,14
-85,-78,-76,-98,-74,-94,15
-79,-74,-82,-98,-72,-64,15
-82,-78,-75,-66,-65,-96,15
-87,-74,-82,-96,-99,-65,15
-89,-82,-75,-66,-64,-95,15
-85,-79,-88,-96,-96,-96,15
-87,-78,-72,-67,-63,-65,15
-90,-79,-80,-69,-95,-96,15
-80,-83,-82,-66,-95,-65,15
-85,-80,-72,-97,-96,-96,15
-80,-89,-80,-94,-98,-66,15
-80,-84,-75,-64,-96,-98,15
-88,-86,-74,-94,-65,-66,15
-83,-82,-81,-93,-99,-96,15
-77,-86,-74,-64,-65,-67,15
-78,-82,-80,-97,-97,-96,15
-82,-86,-74,-96,-97,-63,15
-81,-83,-81,-64,-96,-94,15
-79,-88,-73,-97,-95,-64,15
-80,-86,-80,-66,-65,-94,15
-76,-83,-78,-97,-96,-95,15
-76,-89,-86,-96,-64,-64,15
-77,-89,-78,-67,-71,-94,15
-77,-85,-83,-97,-71,-96,15
-76,-85,-84,-97,-74,-68,15
-76,-85,-77,-66,-76,-68,15
-80,-80,-83,-70,-73,-100,15
-78,-80,-74,-78,-74,-98,15
-78,-96,-83,-75,-73,-68,15
-78,-79,-83,-67,-72,-98,15
-82,-82,-78,-97,-75,-72,15
-82,-82,-86,-96,-71,-76,15
-82,-77,-83,-63,-100,-68,15
-84,-81,-85,-71,-75,-71,15
-74,-85,-80,-65,-72,-74,15
-79,-91,-83,-93,-73,-71,15
-79,-88,-73,-72,-70,-65,15
-87,-88,-79,-64,-100,-97,15
-89,-77,-81,-97,-71,-64,15
-82,-80,-88,-94,-71,-67,15
-81,-84,-86,-94,-74,-99,15
-83,-76,-80,-70,-74,-66,15
-83,-80,-73,-64,-71,-67,15
-87,-79,-88,-64,-100,-96,15
-82,-94,-81,-96,-69,-65,15
-80,-90,-75,-64,-97,-96,15
-82,-81,-76,-64,-68,-64,15
-77,-83,-82,-96,-99,-94,15
-74,-95,-76,-96,-72,-64,15
-76,-93,-83,-68,-72,-95,15
-76,-80,-77,-69,-72,-68,15
-76,-91,-78,-69,-70,-97,15
-77,-80,-81,-70,-75,-99,15
-79,-82,-74,-73,-69,-99,15
-78,-85,-78,-73,-69,-98,15
-77,-82,-72,-71,-69,-68,15
-77,-84,-78,-66,-74,-99,15
-77,-85,-74,-66,-73,-96,15
-77,-93,-88,-97,-75,-96,15
-79,-87,-80,-96,-71,-64,15
-78,-93,-87,-66,-68,-95,15
-76,-90,-80,-97,-73,-94,15
-77,-93,-85,-102,-71,-69,15
-77,-84,-84,-70,-71,-69,15
-76,-83,-77,-70,-82,-97,15
-83,-80,-81,-72,-78,-69,15
-86,-83,-75,-69,-80,-98,15
-86,-82,-80,-69,-72,-102,15
-83,-85,-74,-100,-72,-67,15
-76,-77,-81,-69,-72,-97,15
-74,-80,-74,-100,-66,-98,15
-75,-78,-80,-73,-97,-98,15
-75,-85,-74,-68,-70,-70,15
-76,-82,-82,-98,-66,-96,15
-76,-90,-74,-67,-97,-93,15
-77,-78,-80,-95,-65,-63,15
-83,-83,-73,-96,-95,-95,15
-82,-80,-76,-68,-101,-94,15
-82,-84,-82,-98,-65,-68,15
-77,-80,-76,-95,-96,-98,15
-84,-82,-84,-66,-72,-96,15
-85,-95,-76,-98,-72,-68,15
-84,-94,-83,-97,-71,-97,15
-81,-89,-75,-66,-70,-100,15
-86,-92,-81,-97,-71,-68,15
-78,-90,-77,-68,-70,-98,15
-78,-88,-94,-71,-68,-65,15
-78,-88,-100,-72,-74,-94,15
-77,-88,-83,-72,-75,-96,15
-77,-80,-89,-72,-99,-64,15
-76,-83,-95,-66,-97,-96,15
-78,-82,-83,-97,-98,-97,15
-79,-85,-85,-96,-65,-65,15
-82,-81,-75,-65,-100,-96,15
-86,-78,-89,-98,-98,-70,15
-81,-78,-76,-96,-100,-98,15
-72,-86,-75,-65,-71,-100,15
-73,-83,-81,-96,-70,-69,15
-72,-91,-75,-72,-75,-98,15
-72,-88,-81,-70,-72,-100,15
-82,-91,-77,-72,-71,-82,16
-84,-88,-84,-71,-75,-75,16
-80,-91,-71,-71,-81,-74,16
-79,-94,-78,-77,-72,-81,16
-85,-88,-73,-71,-99,-84,16
-75,-85,-77,-100,-68,-81,16
-73,-81,-71,-72,-69,-78,16
-82,-82,-76,-74,-69,-76,16
-83,-79,-70,-75,-99,-71,16
-85,-83,-73,-70,-70,-70,16
-82,-76,-67,-98,-100,-81,16
-75,-78,-73,-97,-66,-74,16
-73,-78,-80,-68,-98,-73,16
-72,-83,-73,-67,-69,-72,16
-71,-90,-80,-100,-72,-70,16
-74,-85,-74,-68,-78,-83,16
-72,-81,-80,-67,-77,-83,16
-77,-85,-80,-67,-70,-77,16
-79,-81,-72,-96,-90,-81,16
-80,-85,-81,-98,-69,-82,16
-78,-83,-86,-68,-100,-78,16
-80,-90,-91,-96,-98,-82,16
-78,-96,-88,-98,-68,-80,16
-73,-89,-84,-67,-97,-76,16
-75,-91,-73,-96,-68,-76,16
-76,-87,-66,-96,-71,-84,16
-83,-92,-73,-67,-79,-81,16
-85,-82,-67,-97,-74,-84,16
-85,-86,-66,-68,-71,-83,16
-92,-82,-71,-100,-72,-76,16
-81,-83,-66,-97,-71,-93,16
-78,-84,-91,-64,-96,-90,16
-80,-80,-91,-95,-68,-80,16
-71,-82,-78,-97,-99,-81,16
-93,-82,-84,-65,-67,-80,16
-83,-89,-80,-99,-96,-78,16
-69,-98,-84,-98,-81,-80,16
-70,-85,-64,-70,-71,-78,16
-70,-87,-69,-70,-99,-74,16
-70,-84,-71,-98,-70,-71,16
-68,-87,-64,-104,-71,-71,16
-68,-84,-70,-69,-80,-78,16
-67,-85,-63,-98,-74,-84,16
-80,-86,-70,-69,-75,-80,16
-86,-79,-73,-67,-71,-72,16
-80,-80,-78,-97,-71,-73,16
-78,-84,-71,-97,-68,-83,16
-80,-82,-76,-66,-73,-82,16
-79,-87,-71,-69,-74,-83,16
-82,-86,-75,-75,-65,-84,16
-84,-87,-67,-76,-68,-88,16
-88,-83,-76,-73,-98,-78,16
-84,-83,-80,-71,-72,-80,16
-84,-82,-72,-98,-71,-77,16
-76,-88,-78,-68,-69,-76,16
-71,-89,-71,-69,-70,-84,16
-74,-96,-80,-70,-67,-88,16
-76,-97,-69,-72,-98,-74,16
-76,-92,-80,-71,-72,-78,16
-75,-92,-82,-70,-75,-74,16
-81,-85,-78,-71,-73,-74,16
-70,-94,-71,-98,-100,-73,16
-69,-84,-77,-96,-71,-85,16
-71,-86,-71,-70,-68,-97,16
-75,-88,-76,-100,-98,-82,16
-76,-82,-68,-71,-88,-73,16
-97,-85,-74,-70,-76,-92,16
-93,-83,-67,-72,-72,-77,16
-91,-88,-74,-73,-98,-78,16
-86,-86,-68,-72,-71,-81,16
-91,-89,-75,-67,-100,-79,16
-88,-83,-80,-97,-78,-73,16
-87,-85,-73,-98,-67,-73,16
-92,-91,-75,-68,-73,-75,16
-80,-77,-81,-70,-72,-76,16
-86,-83,-76,-70,-72,-77,16
-92,-82,-80,-67,-96,-76,16
-78,-84,-77,-68,-70,-73,16
-73,-79,-78,-96,-70,-87,16
-76,-82,-76,-66,-101,-72,16
-75,-77,-90,-98,-69,-81,16
-76,-80,-75,-73,-86,-87,16
-83,-94,-80,-100,-71,-77,16
-78,-85,-76,-68,-72,-76,16
-76,-86,-78,-101,-96,-73,16
-86,-81,-74,-67,-69,-90,16
-86,-86,-70,-95,-68,-95,16
-85,-83,-76,-65,-88,-87,16
-83,-92,-69,-98,-86,-78,16
-72,-79,-75,-68,-74,-78,16
-74,-81,-70,-67,-76,-82,16
-74,-78,-74,-98,-75,-75,16
-71,-82,-70,-97,-73,-74,16
-84,-80,-74,-96,-73,-81,16
-82,-83,-80,-98,-75,-84,16
-85,-81,-80,-66,-74,-81,16
-80,-86,-74,-95,-72,-78,16
-77,-89,-96,-96,-67,-76,16
-75,-98,-80,-67,-97,-76,16
-76,-95,-72,-98,-97,-78,16
-87,-89,-76,-77,-72,-74,17
-74,-93,-90,-81,-71,-77,17
-80,-79,-80,-77,-97,-78,17
-80,-84,-74,-78,-101,-73,17
-80,-92,-80,-74,-68,-73,17
-77,-82,-74,-77,-100,-74,17
-85,-82,-79,-76,-100,-81,17
-85,-84,-73,-78,-67,-82,17
-85,-80,-71,-71,-68,-75,17
-90,-79,-76,-71,-71,-75,17
-92,-86,-90,-71,-70,-73,17
-91,-81,-84,-75,-71,-73,17
-84,-79,-98,-74,-78,-73,17
-83,-82,-86,-75,-76,-78,17
-86,-78,-85,-75,-98,-80,17
-82,-84,-93,-75,-103,-77,17
-82,-84,-77,-78,-67,-78,17
-82,-78,-86,-77,-69,-83,17
-82,-81,-77,-90,-100,-80,17
-84,-78,-82,-78,-69,-86,17
-84,-81,-81,-78,-96,-80,17
-85,-78,-75,-83,-78,-82,17
-83,-93,-82,-74,-77,-82,17
-85,-89,-74,-80,-74,-78,17
-87,-91,-81,-78,-70,-76,17
-92,-90,-75,-80,-72,-76,17
-78,-92,-74,-73,-78,-85,17
-76,-91,-80,-78,-76,-80,17
-76,-82,-73,-80,-80,-86,17
-76,-78,-96,-87,-72,-77,17
-80,-78,-96,-89,-72,-82,17
-84,-82,-89,-84,-75,-81,17
-83,-80,-94,-85,-88,-77,17
-82,-82,-87,-86,-88,-80,17
-82,-77,-85,-86,-81,-84,17
-79,-85,-82,-76,-75,-81,17
-78,-79,-86,-76,-78,-82,17
-76,-82,-85,-84,-70,-94,17
-88,-79,-80,-83,-69,-74,17
-91,-83,-86,-82,-102,-78,17
-78,-79,-78,-86,-100,-91,17
-80,-83,-85,-79,-69,-81,17
-80,-80,-81,-78,-102,-80,17
-78,-83,-74,-85,-69,-83,17
-79,-83,-80,-81,-69,-84,17
-82,-82,-74,-80,-69,-84,17
-81,-89,-75,-84,-100,-82,17
-82,-89,-93,-84,-69,-83,17
-82,-78,-81,-83,-71,-83,17
-80,-82,-74,-83,-100,-83,17
-76,-82,-81,-89,-68,-80,17
-78,-89,-76,-76,-102,-81,17
-86,-85,-81,-86,-70,-84,17
-92,-89,-90,-88,-73,-83,17
-88,-91,-79,-86,-75,-75,17
-80,-88,-83,-83,-76,-88,17
-80,-88,-77,-84,-73,-83,17
-80,-90,-83,-87,-76,-82,17
-79,-85,-85,-86,-76,-81,17
-83,-87,-89,-83,-73,-87,17
-83,-94,-82,-83,-74,-84,17
-82,-88,-80,-78,-76,-84,17
-79,-89,-79,-86,-76,-84,17
-84,-91,-82,-80,-75,-76,17
-80,-87,-83,-83,-72,-75,17
-77,-89,-82,-75,-70,-78,17
-78,-85,-75,-76,-98,-76,17
-79,-85,-82,-82,-69,-82,17
-78,-94,-80,-82,-97,-77,17
-78,-87,-90,-80,-100,-77,17
-80,-88,-76,-83,-74,-75,17
-79,-87,-83,-88,-74,-77,17
-78,-91,-78,-90,-74,-80,17
-78,-87,-73,-75,-67,-82,17
-80,-93,-80,-75,-97,-80,17
-78,-90,-73,-82,-99,-80,17
-77,-92,-80,-78,-67,-80,17
-77,-87,-72,-81,-98,-81,17
-78,-92,-81,-79,-67,-91,17
-78,-90,-80,-84,-98,-81,17
-78,-88,-85,-84,-75,-79,17
-83,-90,-79,-80,-75,-83,17
-81,-85,-86,-77,-75,-84,17
-75,-92,-85,-79,-70,-91,17
-77,-88,-91,-79,-98,-87,17
-76,-88,-82,-80,-68,-75,17
-88,-84,-74,-73,-70,-80,17
-80,-90,-81,-78,-70,-75,17
-80,-92,-76,-80,-68,-80,17
-85,-82,-82,-87,-71,-80,17
-80,-82,-77,-89,-72,-80,17
-78,-78,-85,-84,-71,-74,17
-80,-83,-80,-85,-73,-78,17
-80,-88,-84,-86,-74,-78,17
-80,-90,-91,-78,-77,-78,17
-78,-98,-77,-74,-79,-73,17
-81,-79,-82,-80,-68,-74,17
-88,-83,-77,-78,-98,-81,17
-87,-86,-77,-79,-69,-82,17
-85,-91,-96,-79,-101,-78,17
-89,-86,-68,-79,-67,-79,18
-87,-82,-73,-87,-91,-70,18
-83,-86,-67,-81,-93,-70,18
-80,-92,-85,-81,-63,-102,18
-81,-93,-78,-86,-92,-69,18
-81,-93,-85,-83,-96,-78,18
-77,-93,-80,-87,-64,-77,18
-77,-94,-81,-96,-95,-74,18
-77,-82,-76,-93,-69,-69,18
-84,-82,-80,-81,-97,-98,18
-81,-84,-78,-81,-66,-70,18
-82,-85,-75,-83,-97,-70,18
-80,-89,-69,-98,-97,-68,18
-85,-86,-70,-88,-96,-74,18
-88,-82,-76,-87,-93,-75,18
-84,-86,-75,-91,-63,-100,18
-92,-82,-69,-80,-94,-70,18
-82,-84,-79,-80,-93,-99,18
-82,-84,-73,-80,-63,-70,18
-91,-84,-79,-90,-94,-98,18
-83,-79,-72,-86,-62,-69,18
-83,-91,-78,-73,-100,-100,18
-78,-92,-79,-74,-62,-68,18
-97,-87,-73,-74,-63,-82,18
-79,-87,-77,-82,-92,-81,18
-79,-93,-82,-82,-94,-84,18
-80,-91,-82,-79,-63,-73,18
-79,-89,-76,-82,-93,-71,18
-78,-86,-82,-82,-94,-79,18
-86,-91,-81,-82,-65,-73,18
-83,-87,-70,-80,-96,-74,18
-84,-90,-76,-82,-64,-74,18
-80,-86,-71,-78,-96,-78,18
-79,-88,-73,-79,-95,-78,18
-78,-92,-78,-83,-65,-74,18
-78,-86,-70,-83,-96,-74,18
-79,-89,-79,-85,-60,-74,18
-78,-84,-69,-84,-62,-74,18
-81,-88,-85,-80,-61,-74,18
-76,-91,-82,-78,-93,-74,18
-78,-86,-75,-78,-92,-75,18
-79,-89,-68,-88,-66,-75,18
-79,-84,-76,-86,-98,-74,18
-80,-87,-70,-85,-98,-74,18
-81,-83,-73,-79,-67,-78,18
-79,-82,-79,-78,-98,-79,18
-81,-85,-74,-80,-97,-79,18
-80,-91,-80,-79,-98,-70,18
-79,-86,-73,-82,-98,-70,18
-80,-87,-79,-80,-62,-101,18
-80,-83,-73,-82,-93,-70,18
-79,-86,-72,-82,-92,-73,18
-80,-82,-77,-80,-63,-73,18
-80,-84,-70,-83,-96,-72,18
-87,-80,-78,-74,-94,-69,18
-84,-84,-72,-75,-98,-69,18
-82,-82,-77,-76,-100,-70,18
-82,-84,-69,-78,-67,-72,18
-82,-85,-76,-78,-98,-73,18
-84,-81,-70,-77,-67,-73,18
-83,-85,-74,-79,-98,-77,18
-80,-83,-68,-76,-67,-77,18
-79,-85,-75,-76,-96,-76,18
-79,-84,-69,-75,-96,-70,18
-80,-81,-75,-75,-97,-71,18
-83,-87,-69,-83,-95,-71,18
-83,-82,-75,-84,-63,-77,18
-82,-86,-69,-85,-95,-76,18
-81,-84,-80,-80,-95,-70,18
-80,-88,-73,-80,-63,-74,18
-80,-80,-78,-81,-95,-100,18
-82,-86,-69,-82,-64,-69,18
-80,-83,-73,-80,-95,-86,18
-82,-87,-80,-76,-96,-90,18
-83,-82,-72,-77,-64,-74,18
-80,-86,-73,-77,-94,-77,18
-82,-82,-66,-76,-64,-74,18
-79,-95,-74,-76,-96,-89,18
-82,-92,-67,-82,-67,-77,18
-87,-96,-75,-83,-97,-73,18
-83,-99,-67,-78,-97,-74,18
-84,-88,-67,-75,-67,-74,18
-88,-84,-74,-76,-99,-73,18
-86,-87,-69,-82,-67,-71,18
-90,-84,-75,-82,-98,-78,18
-90,-87,-76,-82,-93,-77,18
-89,-83,-69,-86,-65,-73,18
-81,-87,-75,-85,-93,-72,18
-80,-82,-76,-79,-62,-71,18
-80,-79,-69,-87,-93,-89,18
-78,-83,-76,-81,-94,-82,18
-78,-80,-69,-81,-62,-82,18
-81,-83,-76,-86,-93,-72,18
-79,-80,-69,-83,-69,-73,18
-79,-84,-76,-87,-100,-75,18
-77,-80,-76,-86,-100,-76,18
-83,-98,-68,-83,-69,-73,18
-82,-98,-68,-90,-64,-72,18
-83,-95,-68,-83,-94,-75,18
-88,-92,-74,-85,-96,-74,18
-89,-82,-79,-89,-77,-72,19
-87,-85,-74,-89,-76,-71,19
-97,-82,-80,-87,-80,-71,19
-91,-86,-73,-85,-78,-76,19
-80,-82,-79,-84,-78,-75,19
-79,-86,-73,-84,-77,-76,19
-97,-83,-79,-96,-76,-90,19
-95,-87,-73,-96,-75,-71,19
-89,-93,-87,-95,-75,-71,19
-88,-91,-79,-85,-76,-71,19
-88,-90,-86,-88,-76,-91,19
-88,-94,-81,-86,-75,-89,19
-91,-91,-85,-95,-76,-89,19
-97,-93,-80,-95,-76,-89,19
-90,-90,-79,-88,-76,-72,19
-92,-93,-85,-89,-76,-71,19
-90,-90,-82,-89,-78,-71,19
-80,-95,-80,-89,-78,-76,19
-80,-89,-87,-85,-78,-76,19
-80,-92,-81,-84,-75,-76,19
-80,-89,-86,-89,-76,-91,19
-96,-92,-80,-89,-77,-91,19
-98,-89,-73,-89,-78,-89,19
-100,-85,-79,-86,-78,-76,19
-80,-85,-73,-85,-76,-76,19
-80,-82,-79,-86,-76,-88,19
-80,-82,-73,-95,-76,-89,19
-97,-82,-79,-87,-76,-90,19
-96,-93,-81,-88,-76,-71,19
-96,-89,-88,-91,-76,-72,19
-96,-92,-80,-92,-76,-72,19
-89,-86,-86,-91,-77,-76,19
-89,-93,-87,-88,-76,-76,19
-89,-88,-87,-88,-76,-76,19
-80,-90,-74,-87,-77,-72,19
-80,-89,-80,-87,-78,-72,19
-90,-87,-73,-86,-75,-72,19
-87,-84,-80,-86,-75,-75,19
-87,-87,-81,-91,-75,-75,19
-79,-84,-72,-97,-76,-74,19
-80,-88,-82,-84,-76,-86,19
-80,-81,-88,-84,-76,-85,19
-100,-83,-79,-91,-78,-87,19
-87,-82,-85,-90,-76,-72,19
-87,-84,-80,-90,-75,-72,19
-87,-90,-85,-89,-76,-72,19
-85,-97,-80,-85,-76,-72,19
-91,-91,-88,-86,-76,-88,19
-98,-89,-80,-88,-78,-89,19
-93,-92,-87,-83,-78,-71,19
-86,-91,-87,-97,-78,-75,19
-88,-93,-81,-98,-75,-76,19
-90,-90,-87,-85,-75,-89,19
-79,-93,-80,-90,-76,-91,19
-78,-90,-85,-90,-77,-91,19
-79,-90,-79,-89,-77,-76,19
-79,-94,-79,-88,-78,-76,19
-96,-90,-85,-86,-76,-89,19
-96,-94,-79,-92,-75,-72,19
-97,-90,-85,-85,-75,-72,19
-81,-92,-79,-86,-75,-72,19
-81,-91,-88,-88,-76,-76,19
-81,-95,-80,-91,-78,-77,19
-80,-93,-87,-91,-78,-72,19
-79,-90,-88,-86,-78,-72,19
-92,-94,-80,-84,-76,-72,19
-98,-90,-87,-91,-77,-76,19
-94,-93,-87,-94,-77,-76,19
-87,-91,-79,-90,-77,-94,19
-85,-92,-73,-88,-74,-87,19
-86,-90,-80,-90,-74,-93,19
-79,-94,-73,-87,-76,-88,19
-80,-90,-80,-86,-77,-72,19
-80,-95,-80,-91,-76,-72,19
-80,-90,-80,-91,-75,-72,19
-88,-82,-86,-83,-76,-93,19
-87,-86,-85,-83,-73,-71,19
-86,-83,-79,-84,-91,-70,19
-80,-94,-85,-88,-76,-76,19
-79,-95,-73,-89,-76,-77,19
-80,-92,-80,-90,-77,-76,19
-87,-96,-73,-84,-76,-89,19
-88,-92,-79,-86,-83,-93,19
-86,-82,-73,-84,-83,-92,19
-87,-82,-73,-84,-82,-78,19
-96,-86,-80,-84,-76,-77,19
-82,-82,-80,-99,-76,-83,19
-82,-85,-86,-96,-83,-71,19
-83,-82,-80,-87,-90,-71,19
-83,-95,-85,-85,-90,-71,19
-84,-92,-80,-84,-90,-83,19
-84,-97,-86,-84,-87,-85,19
-83,-93,-80,-96,-77,-89,19
-98,-95,-81,-96,-74,-89,19
-96,-92,-87,-95,-76,-72,19
-92,-89,-80,-85,-78,-71,19
-95,-91,-89,-88,-76,-71,19
-94,-89,-87,-86,-75,-76,19
-82,-87,-81,-90,-76,-76,19
-82,-93,-80,-96,-74,-85,19
-84,-82,-78,-80,-74,-70,20
-87,-78,-69,-87,-92,-96,20
-88,-73,-75,-85,-81,-72,20
-82,-77,-69,-81,-80,-78,20
-81,-73,-84,-80,-88,-77,20
-83,-71,-77,-82,-84,-77,20
-80,-77,-82,-89,-82,-76,20
-78,-74,-76,-85,-81,-74,20
-84,-86,-84,-80,-75,-78,20
-88,-75,-80,-82,-73,-102,20
-91,-84,-78,-84,-78,-70,20
-92,-77,-73,-89,-78,-80,20
-89,-80,-80,-82,-73,-93,20
-81,-77,-78,-88,-78,-82,20
-91,-78,-70,-84,-81,-70,20
-82,-89,-77,-83,-83,-71,20
-83,-81,-69,-90,-76,-78,20
-92,-86,-75,-82,-76,-76,20
-89,-83,-69,-84,-82,-70,20
-82,-78,-76,-84,-89,-84,20
-91,-81,-72,-82,-83,-78,20
-91,-77,-78,-81,-81,-83,20
-82,-80,-72,-83,-76,-75,20
-82,-76,-79,-83,-79,-76,20
-89,-80,-74,-88,-80,-71,20
-98,-77,-80,-87,-80,-84,20
-88,-98,-78,-84,-81,-82,20
-86,-88,-72,-87,-82,-89,20
-94,-88,-79,-82,-84,-71,20
-93,-80,-85,-83,-77,-69,20
-97,-83,-80,-82,-79,-69,20
-95,-83,-76,-91,-71,-68,20
-86,-85,-70,-88,-74,-74,20
-84,-93,-76,-84,-73,-76,20
-89,-80,-68,-84,-83,-98,20
-85,-74,-74,-84,-83,-68,20
-97,-80,-68,-83,-79,-100,20
-84,-75,-74,-83,-80,-100,20
-82,-78,-74,-83,-80,-69,20
-90,-75,-76,-84,-76,-72,20
-87,-82,-70,-89,-75,-72,20
-87,-76,-76,-88,-74,-80,20
-88,-97,-81,-89,-80,-78,20
-85,-89,-70,-87,-77,-77,20
-86,-95,-71,-82,-80,-68,20
-85,-92,-78,-86,-74,-100,20
-84,-90,-70,-88,-75,-69,20
-92,-95,-74,-84,-80,-99,20
-92,-83,-66,-84,-80,-68,20
-96,-78,-73,-82,-82,-100,20
-96,-77,-70,-80,-78,-81,20
-97,-77,-71,-80,-78,-70,20
-84,-88,-68,-81,-78,-69,20
-84,-74,-82,-82,-82,-100,20
-83,-77,-73,-84,-84,-69,20
-88,-81,-84,-86,-84,-100,20
-88,-78,-75,-88,-80,-69,20
-87,-80,-78,-78,-80,-100,20
-88,-77,-83,-86,-73,-74,20
-90,-83,-73,-87,-73,-71,20
-84,-75,-73,-91,-73,-75,20
-90,-79,-66,-83,-81,-81,20
-79,-79,-76,-82,-82,-83,20
-92,-85,-70,-83,-80,-83,20
-86,-92,-77,-83,-74,-71,20
-86,-89,-71,-86,-75,-71,20
-85,-88,-78,-93,-83,-74,20
-90,-98,-71,-84,-84,-76,20
-91,-91,-85,-84,-85,-91,20
-87,-89,-73,-85,-80,-89,20
-88,-79,-82,-78,-82,-67,20
-92,-74,-76,-80,-71,-100,20
-87,-80,-82,-94,-71,-100,20
-85,-76,-80,-90,-72,-68,20
-95,-79,-75,-77,-72,-98,20
-89,-76,-73,-76,-80,-66,20
-89,-79,-80,-76,-82,-72,20
-84,-89,-78,-95,-77,-71,20
-82,-89,-72,-93,-72,-67,20
-82,-87,-76,-79,-72,-96,20
-80,-92,-70,-78,-82,-67,20
-97,-86,-73,-78,-78,-69,20
-97,-91,-78,-88,-77,-71,20
-82,-91,-74,-88,-80,-71,20
-80,-82,-82,-88,-80,-73,20
-80,-87,-75,-78,-77,-83,20
-85,-79,-80,-89,-77,-73,20
-96,-86,-78,-82,-79,-77,20
-96,-83,-82,-88,-78,-69,20
-94,-77,-76,-84,-88,-70,20
-93,-86,-81,-83,-84,-76,20
-86,-78,-73,-90,-82,-76,20
-84,-78,-82,-93,-81,-73,20
-97,-73,-78,-84,-75,-77,20
-84,-76,-83,-84,-73,-77,20
-80,-73,-80,-85,-78,-76,20
-80,-78,-84,-78,-78,-77,20
-82,-74,-65,-80,-73,-76,20
-82,-78,-71,-91,-76,-81,20
-83,-75,-65,-78,-78,-72,20
-76,-82,-71,-81,-62,-95,21
-77,-87,-66,-80,-93,-64,21
-78,-82,-74,-85,-92,-96,21
-77,-88,-68,-80,-62,-65,21
-81,-85,-74,-77,-93,-96,21
-82,-88,-67,-80,-62,-96,21
-84,-83,-67,-91,-93,-64,21
-81,-90,-71,-80,-92,-95,21
-82,-94,-65,-80,-70,-70,21
-80,-90,-71,-81,-69,-74,21
-76,-93,-63,-80,-102,-75,21
-76,-88,-68,-82,-67,-71,21
-77,-90,-62,-83,-67,-73,21
-80,-92,-69,-78,-94,-67,21
-80,-91,-62,-78,-94,-98,21
-81,-98,-75,-79,-62,-67,21
-77,-93,-69,-80,-94,-96,21
-77,-92,-76,-79,-94,-97,21
-78,-88,-70,-73,-94,-66,21
-76,-90,-76,-91,-96,-96,21
-82,-78,-69,-83,-63,-72,21
-81,-81,-72,-80,-96,-70,21
-81,-76,-66,-80,-64,-70,21
-81,-82,-73,-76,-95,-100,21
-80,-77,-66,-73,-96,-67,21
-80,-82,-72,-76,-94,-98,21
-80,-82,-66,-74,-93,-96,21
-81,-79,-72,-81,-64,-67,21
-83,-85,-66,-80,-65,-100,21
-83,-82,-72,-79,-95,-67,21
-81,-86,-68,-80,-97,-96,21
-80,-86,-76,-81,-65,-70,21
-80,-82,-76,-85,-96,-71,21
-72,-78,-69,-84,-97,-71,21
-72,-81,-75,-84,-64,-100,21
-81,-78,-70,-100,-95,-70,21
-80,-81,-76,-77,-96,-71,21
-80,-78,-65,-75,-97,-71,21
-79,-82,-71,-74,-97,-72,21
-76,-78,-64,-79,-65,-100,21
-74,-80,-71,-78,-96,-70,21
-75,-76,-65,-72,-64,-70,21
-75,-80,-72,-76,-98,-68,21
-80,-77,-66,-74,-68,-67,21
-80,-80,-72,-78,-98,-99,21
-81,-82,-65,-78,-67,-67,21
-80,-80,-71,-78,-97,-98,21
-83,-85,-65,-76,-67,-94,21
-83,-82,-71,-76,-98,-76,21
-84,-79,-65,-84,-63,-74,21
-81,-83,-71,-81,-94,-68,21
-72,-80,-65,-76,-94,-97,21
-72,-79,-71,-84,-63,-68,21
-81,-94,-67,-83,-93,-100,21
-83,-80,-74,-83,-94,-68,21
-81,-78,-73,-88,-63,-99,21
-80,-82,-74,-92,-95,-69,21
-84,-80,-67,-82,-95,-99,21
-81,-81,-74,-78,-98,-69,21
-80,-85,-70,-83,-67,-72,21
-80,-81,-62,-83,-98,-70,21
-80,-84,-69,-77,-100,-72,21
-78,-77,-62,-80,-67,-77,21
-77,-80,-71,-82,-98,-63,21
-78,-80,-64,-82,-64,-76,21
-82,-82,-74,-74,-96,-100,21
-83,-76,-66,-85,-94,-67,21
-84,-80,-66,-85,-63,-96,21
-82,-77,-72,-83,-93,-102,21
-84,-87,-66,-83,-94,-70,21
-84,-86,-75,-85,-62,-70,21
-84,-89,-71,-85,-94,-96,21
-80,-85,-73,-80,-93,-65,21
-76,-89,-66,-79,-62,-94,21
-83,-86,-71,-74,-92,-97,21
-84,-87,-64,-74,-92,-65,21
-87,-85,-71,-74,-62,-98,21
-76,-84,-66,-80,-94,-98,21
-76,-78,-72,-79,-63,-65,21
-76,-82,-67,-78,-94,-68,21
-83,-78,-72,-80,-94,-98,21
-83,-81,-66,-79,-66,-97,21
-84,-77,-73,-79,-96,-70,21
-81,-80,-72,-78,-97,-68,21
-96,-77,-62,-80,-66,-98,21
-80,-83,-69,-78,-97,-68,21
-80,-79,-63,-81,-96,-98,21
-85,-78,-67,-84,-67,-69,21
-83,-82,-73,-79,-94,-72,21
-83,-78,-67,-81,-94,-96,21
-82,-82,-73,-80,-63,-67,21
-80,-77,-67,-85,-94,-98,21
